,complexity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,3.872502493919721,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
1,3.86218403359574,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
2,3.7932873490979024,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
3,3.8352738627966834,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
4,3.861407023372249,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
5,3.849216510504576,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
6,3.80698164224252,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
7,3.8572862401612515,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
8,3.8386145203250464,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
9,3.816403246437321,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
10,3.8290989058217093,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
11,3.855247239741347,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
12,3.829697786070244,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
13,3.843289701287039,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
14,3.856186060534989,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
15,3.8775172568238996,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
16,3.835102651672196,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
17,3.8612919123304414,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
18,3.8476733568761814,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
19,3.8644312914114662,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
