,complexity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,3.697086796329325,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
1,3.7403750276903867,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
2,3.6210264773450134,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
3,3.677303752487069,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
4,3.7485809538727533,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
5,3.8529011065570997,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
6,3.7648472879703165,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
7,3.6185656842025233,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
8,3.668539536060446,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
9,3.6419328162570066,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
10,3.808241103310881,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
11,3.645391832620173,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
12,3.7210380911101675,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
13,3.741544305195058,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
14,3.702806159360007,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
15,3.640404920958144,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
16,3.6363555885696446,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
17,3.881705276696333,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
18,3.7300924194663505,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
19,3.6082428428090147,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
