,complexity,method,tsr,explanation
0,3.637163628198705,SG,False,Saliency_PTY'>
1,3.689085501516489,SG,False,Saliency_PTY'>
2,3.7647747704280152,SG,False,Saliency_PTY'>
3,3.8094515713571298,SG,False,Saliency_PTY'>
4,3.688095174513792,SG,False,Saliency_PTY'>
5,3.7734826184326176,SG,False,Saliency_PTY'>
6,3.695924022255819,SG,False,Saliency_PTY'>
7,3.781980294850977,SG,False,Saliency_PTY'>
8,3.7366891516539233,SG,False,Saliency_PTY'>
9,3.5915348173168122,SG,False,Saliency_PTY'>
10,3.7429877841302486,SG,False,Saliency_PTY'>
11,3.7572408664896764,SG,False,Saliency_PTY'>
12,3.6922646284240104,SG,False,Saliency_PTY'>
13,3.7040310297634798,SG,False,Saliency_PTY'>
14,3.7170395463753128,SG,False,Saliency_PTY'>
15,3.776910476103885,SG,False,Saliency_PTY'>
16,3.751186747482447,SG,False,Saliency_PTY'>
17,3.735352601200851,SG,False,Saliency_PTY'>
18,3.7590085893307768,SG,False,Saliency_PTY'>
19,3.7608743411492522,SG,False,Saliency_PTY'>
