,complexity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,3.8079706132823503,50,NUN_CF,dtw,500,1,NativeGuideCF'>
1,3.8356435769474535,50,NUN_CF,dtw,500,1,NativeGuideCF'>
2,3.8171196212402227,50,NUN_CF,dtw,500,1,NativeGuideCF'>
3,3.8396134457046216,50,NUN_CF,dtw,500,1,NativeGuideCF'>
4,3.8524440834895906,50,NUN_CF,dtw,500,1,NativeGuideCF'>
5,3.823001328805417,50,NUN_CF,dtw,500,1,NativeGuideCF'>
6,3.860291390455027,50,NUN_CF,dtw,500,1,NativeGuideCF'>
7,3.8274722749653836,50,NUN_CF,dtw,500,1,NativeGuideCF'>
8,3.8475448733390163,50,NUN_CF,dtw,500,1,NativeGuideCF'>
9,3.809283616966871,50,NUN_CF,dtw,500,1,NativeGuideCF'>
10,3.8250507546439856,50,NUN_CF,dtw,500,1,NativeGuideCF'>
11,3.8197544289277006,50,NUN_CF,dtw,500,1,NativeGuideCF'>
12,3.8341939719451203,50,NUN_CF,dtw,500,1,NativeGuideCF'>
13,3.831828633054227,50,NUN_CF,dtw,500,1,NativeGuideCF'>
14,3.8515107957550265,50,NUN_CF,dtw,500,1,NativeGuideCF'>
15,3.821567084712731,50,NUN_CF,dtw,500,1,NativeGuideCF'>
16,3.805436219689005,50,NUN_CF,dtw,500,1,NativeGuideCF'>
