,complexity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,3.86690878344075,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
1,3.8234639263249846,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
2,3.8115520111063224,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
3,3.6977805486583626,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
4,3.7252761395577583,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
5,3.6989768567937853,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
6,3.8863763731899312,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
7,3.8689908145765424,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
8,3.8432817696229713,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
9,3.727622850410119,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
10,3.7910312913973443,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
11,3.749086547788122,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
12,3.852551691448792,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
13,3.7252177605023977,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
14,3.706516931270976,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
15,3.800719943717464,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
16,3.6877685347621143,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
17,3.8179519376871482,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
18,3.776403368118808,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
