,Pointing,Relevance Rank,Relevance Mass,AuC,method,tsr,explanation
0,True,0.825,0.8850455218353325,0.6362499999999999,DL,True,Saliency_PTY'>
1,True,0.775,0.8361199473563363,0.45375,DL,True,Saliency_PTY'>
2,True,0.775,0.8578531764745861,0.44125,DL,True,Saliency_PTY'>
3,True,0.825,0.8569002108524888,0.5925,DL,True,Saliency_PTY'>
4,True,0.775,0.794612650260358,0.43625,DL,True,Saliency_PTY'>
5,True,0.775,0.9236454003608227,0.7050000000000001,DL,True,Saliency_PTY'>
6,True,0.775,0.8208584206025772,0.45375,DL,True,Saliency_PTY'>
7,False,0.8,0.8947310813942528,0.6750000000000002,DL,True,Saliency_PTY'>
8,True,0.775,0.8054200347221672,0.44625,DL,True,Saliency_PTY'>
9,False,0.85,0.8323111937785165,0.59625,DL,True,Saliency_PTY'>
10,True,0.775,0.8942662234375826,0.45375,DL,True,Saliency_PTY'>
11,True,0.775,0.864460077222537,0.45375,DL,True,Saliency_PTY'>
12,True,0.775,0.8086409527263352,0.47750000000000004,DL,True,Saliency_PTY'>
13,True,0.775,0.8144164628179786,0.42875,DL,True,Saliency_PTY'>
14,True,0.775,0.8274752297617334,0.46625000000000005,DL,True,Saliency_PTY'>
15,False,0.8,0.799143898047939,0.44,DL,True,Saliency_PTY'>
16,True,0.775,0.8021275885725071,0.43375,DL,True,Saliency_PTY'>
17,True,0.8,0.7887136515868703,0.46125000000000005,DL,True,Saliency_PTY'>
18,True,0.775,0.8128946752221554,0.46,DL,True,Saliency_PTY'>
19,True,0.775,0.7723403824412001,0.40125,DL,True,Saliency_PTY'>
