,Pointing,Relevance Rank,Relevance Mass,AuC,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,True,0.6666666666666666,0.6127832629596566,0.53,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
1,True,0.6,0.585716588603553,0.48083333333333333,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
2,True,0.7,0.6295258482536866,0.5533333333333333,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
3,True,0.6666666666666666,0.6094557124790179,0.5516666666666666,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
4,True,0.6666666666666666,0.6330064033390587,0.6116666666666668,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
5,False,0.6,0.5950559220831804,0.4583333333333333,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
6,False,0.6666666666666666,0.6139748466941486,0.53,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
7,False,0.3333333333333333,0.19309973872225716,0.13,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
8,True,0.7,0.6192668012017967,0.5800000000000001,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
9,False,0.6333333333333333,0.5950140280280075,0.48166666666666663,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
10,False,0.5333333333333333,0.5504906922919598,0.3433333333333334,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
11,False,0.43333333333333335,0.47269263538850087,0.245,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
12,True,0.5666666666666667,0.5071271023832948,0.3491666666666667,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
13,True,0.6666666666666666,0.6165290758794434,0.5816666666666667,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
14,False,0.6,0.5840123870047514,0.4316666666666667,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
15,True,0.6333333333333333,0.5814131857306837,0.44,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
16,False,0.43333333333333335,0.43256424949999583,0.21833333333333332,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
17,True,0.7333333333333333,0.631084018485726,0.6116666666666667,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
18,True,0.7,0.6202126241119369,0.5783333333333334,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
19,False,0.5,0.568381386889267,0.36333333333333334,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
