,Pointing,Relevance Rank,Relevance Mass,AuC,method,tsr,explanation
0,False,0.0,0.017334083857227397,0.5,DLS,False,Saliency_PTY'>
1,False,0.0,0.03431371658414145,0.5606060606060606,DLS,False,Saliency_PTY'>
2,False,0.0,0.0017632645234451783,0.24621212121212122,DLS,False,Saliency_PTY'>
3,False,0.0,0.006653564361191454,0.34848484848484845,DLS,False,Saliency_PTY'>
4,False,0.0,0.012521918736937187,0.5643939393939394,DLS,False,Saliency_PTY'>
5,False,0.0,0.014667386658131991,0.5568181818181818,DLS,False,Saliency_PTY'>
6,False,0.0,0.00809704023149495,0.5037878787878788,DLS,False,Saliency_PTY'>
7,False,0.0,0.03051268298213808,0.5606060606060606,DLS,False,Saliency_PTY'>
8,False,0.0,0.021349805322163077,0.6212121212121211,DLS,False,Saliency_PTY'>
9,False,0.0,0.018955444252196425,0.5303030303030303,DLS,False,Saliency_PTY'>
10,False,0.0,0.018996165734657115,0.5492424242424242,DLS,False,Saliency_PTY'>
11,False,0.0,0.003632231964739166,0.3522727272727273,DLS,False,Saliency_PTY'>
12,False,0.0,0.007839980332114702,0.48863636363636365,DLS,False,Saliency_PTY'>
13,False,0.0,0.006262237695273607,0.5227272727272727,DLS,False,Saliency_PTY'>
14,False,0.0,0.009234964297181321,0.41666666666666663,DLS,False,Saliency_PTY'>
15,False,0.0,0.0017486036257748374,0.3143939393939394,DLS,False,Saliency_PTY'>
16,False,0.0,0.013143836009610459,0.4545454545454546,DLS,False,Saliency_PTY'>
17,False,0.0,0.02052616184253449,0.46212121212121215,DLS,False,Saliency_PTY'>
18,False,0.0,0.007904792415829393,0.44696969696969696,DLS,False,Saliency_PTY'>
19,False,0.0,0.03139244515741366,0.5909090909090909,DLS,False,Saliency_PTY'>
