,Pointing,Relevance Rank,Relevance Mass,AuC,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,0.0,0.11940572743285255,0.5,100,NG,dtw,500,1,NativeGuideCF'>
1,True,0.6666666666666666,0.2192827154718476,0.8749999999999999,100,NG,dtw,500,1,NativeGuideCF'>
2,False,0.0,0.14692370809173375,0.678030303030303,100,NG,dtw,500,1,NativeGuideCF'>
3,False,0.0,0.037363157852764846,0.13636363636363633,100,NG,dtw,500,1,NativeGuideCF'>
4,False,0.0,0.10553608475759808,0.42803030303030304,100,NG,dtw,500,1,NativeGuideCF'>
5,False,0.3333333333333333,0.13504672993546454,0.5909090909090908,100,NG,dtw,500,1,NativeGuideCF'>
6,False,0.0,0.17526163556323024,0.8106060606060607,100,NG,dtw,500,1,NativeGuideCF'>
7,True,0.3333333333333333,0.16390633196403825,0.7102272727272727,100,NG,dtw,500,1,NativeGuideCF'>
8,False,0.0,0.0466975057887862,0.14015151515151514,100,NG,dtw,500,1,NativeGuideCF'>
9,False,0.16666666666666666,0.10321747013010307,0.4053030303030303,100,NG,dtw,500,1,NativeGuideCF'>
10,False,0.0,0.1411517739019413,0.5833333333333334,100,NG,dtw,500,1,NativeGuideCF'>
11,False,0.0,0.08433693984778269,0.32196969696969696,100,NG,dtw,500,1,NativeGuideCF'>
12,False,0.3333333333333333,0.13271864981281042,0.5681818181818181,100,NG,dtw,500,1,NativeGuideCF'>
13,False,0.16666666666666666,0.1609286419632833,0.7159090909090909,100,NG,dtw,500,1,NativeGuideCF'>
14,False,0.0,0.08391824556712094,0.3522727272727273,100,NG,dtw,500,1,NativeGuideCF'>
15,True,0.6666666666666666,0.1907394387234062,0.8238636363636364,100,NG,dtw,500,1,NativeGuideCF'>
16,False,0.3333333333333333,0.12619918464157515,0.5416666666666666,100,NG,dtw,500,1,NativeGuideCF'>
17,False,0.16666666666666666,0.13472237492645378,0.5871212121212122,100,NG,dtw,500,1,NativeGuideCF'>
18,False,0.0,0.08661127278787699,0.3106060606060606,100,NG,dtw,500,1,NativeGuideCF'>
19,False,0.0,0.04065350629182446,0.1477272727272727,100,NG,dtw,500,1,NativeGuideCF'>
