,Pointing,Relevance Rank,Relevance Mass,AuC,transformer,epochs,explanation
0,False,0.5,0.1389023429816924,0.6098484848484849,mutate_both,100,TSEvo'>
1,False,0.0,0.11460906483895705,0.4166666666666667,mutate_both,100,TSEvo'>
2,True,0.3333333333333333,0.13525602374267315,0.5719696969696969,mutate_both,100,TSEvo'>
3,False,0.0,0.11667333983957795,0.39772727272727276,mutate_both,100,TSEvo'>
4,False,0.0,0.10869251886098416,0.3787878787878788,mutate_both,100,TSEvo'>
5,False,0.0,0.09142033793621507,0.2992424242424243,mutate_both,100,TSEvo'>
6,False,0.3333333333333333,0.168912629576289,0.7878787878787878,mutate_both,100,TSEvo'>
7,True,0.6666666666666666,0.20479532527015318,0.9090909090909091,mutate_both,100,TSEvo'>
8,False,0.0,0.06872815509664579,0.27083333333333337,mutate_both,100,TSEvo'>
9,True,0.5,0.1981279649664694,0.9507575757575758,mutate_both,100,TSEvo'>
10,False,0.0,0.051180755915221636,0.13446969696969696,mutate_both,100,TSEvo'>
11,False,0.0,0.05194246166609773,0.1856060606060606,mutate_both,100,TSEvo'>
12,False,0.0,0.08205662830606764,0.3068181818181818,mutate_both,100,TSEvo'>
13,False,0.0,0.09033658487331205,0.3143939393939394,mutate_both,100,TSEvo'>
14,False,0.0,0.062446527854133696,0.2689393939393939,mutate_both,100,TSEvo'>
15,False,0.0,0.10946813955988245,0.38257575757575757,mutate_both,100,TSEvo'>
16,False,0.3333333333333333,0.15802994834290726,0.7537878787878788,mutate_both,100,TSEvo'>
17,False,0.0,0.07106425959587995,0.2348484848484848,mutate_both,100,TSEvo'>
18,False,0.0,0.08146438552358218,0.27272727272727276,mutate_both,100,TSEvo'>
19,False,0.16666666666666666,0.14883447158889285,0.6325757575757576,mutate_both,100,TSEvo'>
