,Pointing,Relevance Rank,Relevance Mass,AuC,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,0.0,0.09853652066701507,0.38636363636363635,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
1,False,0.0,0.10240065674312168,0.42424242424242425,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
2,False,0.0,0.03339965982342537,0.12689393939393942,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
3,False,0.0,0.02427549000028335,0.17045454545454547,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
4,False,0.0,0.12827681308069072,0.5984848484848485,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
5,False,0.0,0.11976953792208271,0.5568181818181819,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
6,False,0.0,0.0974777158569243,0.3409090909090909,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
7,False,0.0,0.062134379068332225,0.19696969696969696,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
8,True,0.5,0.1586678206777376,0.6685606060606061,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
9,True,0.16666666666666666,0.13714340592034074,0.6136363636363636,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
10,False,0.0,0.12660743765581176,0.4962121212121212,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
11,False,0.3333333333333333,0.12531649299442446,0.553030303030303,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
12,False,0.0,0.07301455747441311,0.18181818181818185,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
13,False,0.0,0.09917292591715214,0.38257575757575757,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
14,False,0.0,0.11881076165302559,0.5113636363636364,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
15,False,0.0,0.05166056421525909,0.12878787878787878,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
16,False,0.0,0.12397062266789176,0.5416666666666666,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
17,False,0.16666666666666666,0.14001118433136078,0.6325757575757576,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
18,False,0.16666666666666666,0.12687139880764797,0.5378787878787878,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
19,False,0.16666666666666666,0.1345613446823847,0.5871212121212122,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
