,Pointing,Relevance Rank,Relevance Mass,AuC,transformer,epochs,explanation
0,False,0.14285714285714285,0.24262290621528348,0.42658730158730157,authentic_opposing_information,100,TSEvo'>
1,True,0.42857142857142855,0.3367656534465846,0.7182539682539683,authentic_opposing_information,100,TSEvo'>
2,True,0.14285714285714285,0.3179834385503308,0.6130952380952381,authentic_opposing_information,100,TSEvo'>
3,True,0.35714285714285715,0.32426592427786505,0.6170634920634921,authentic_opposing_information,100,TSEvo'>
4,False,0.2857142857142857,0.3078950357722697,0.5694444444444444,authentic_opposing_information,100,TSEvo'>
5,False,0.14285714285714285,0.24895863773761778,0.3373015873015873,authentic_opposing_information,100,TSEvo'>
6,False,0.21428571428571427,0.297793844937955,0.5654761904761905,authentic_opposing_information,100,TSEvo'>
7,True,0.5,0.3663027758510795,0.7103174603174602,authentic_opposing_information,100,TSEvo'>
8,True,0.14285714285714285,0.27855300390716853,0.48809523809523814,authentic_opposing_information,100,TSEvo'>
9,False,0.14285714285714285,0.2771873239751707,0.4662698412698413,authentic_opposing_information,100,TSEvo'>
10,False,0.14285714285714285,0.2573799856527415,0.36706349206349204,authentic_opposing_information,100,TSEvo'>
11,False,0.07142857142857142,0.23161537038773072,0.3273809523809524,authentic_opposing_information,100,TSEvo'>
12,False,0.2857142857142857,0.30988571360733697,0.5992063492063492,authentic_opposing_information,100,TSEvo'>
13,True,0.21428571428571427,0.2944990830423785,0.49603174603174605,authentic_opposing_information,100,TSEvo'>
14,False,0.07142857142857142,0.2584882769704234,0.4642857142857143,authentic_opposing_information,100,TSEvo'>
15,True,0.35714285714285715,0.3213412110311302,0.5555555555555556,authentic_opposing_information,100,TSEvo'>
16,True,0.2857142857142857,0.29414305466498913,0.5208333333333334,authentic_opposing_information,100,TSEvo'>
17,False,0.0,0.0,0.06944444444444442,authentic_opposing_information,100,TSEvo'>
18,False,0.2857142857142857,0.3310957328210921,0.625,authentic_opposing_information,100,TSEvo'>
19,False,0.14285714285714285,0.23827618354901942,0.38095238095238093,authentic_opposing_information,100,TSEvo'>
