,Pointing,Relevance Rank,Relevance Mass,AuC,method,tsr,explanation
0,False,0.07142857142857142,0.12302523071040257,0.5674603174603174,GRAD,False,Saliency_PTY'>
1,False,0.0,0.16922461335493882,0.2916666666666667,GRAD,False,Saliency_PTY'>
2,False,0.0,0.2311385828374984,0.5456349206349207,GRAD,False,Saliency_PTY'>
3,False,0.07142857142857142,0.19639803344089302,0.4880952380952381,GRAD,False,Saliency_PTY'>
4,False,0.0,0.10368950544637623,0.28174603174603174,GRAD,False,Saliency_PTY'>
5,False,0.0,0.16874213278113612,0.42857142857142855,GRAD,False,Saliency_PTY'>
6,False,0.0,0.15009336800819367,0.498015873015873,GRAD,False,Saliency_PTY'>
7,False,0.0,0.22636236141392635,0.3869047619047619,GRAD,False,Saliency_PTY'>
8,False,0.0,0.18432324439475223,0.06944444444444446,GRAD,False,Saliency_PTY'>
9,False,0.0,0.21485026987828332,0.5515873015873016,GRAD,False,Saliency_PTY'>
10,False,0.0,0.09083130767819625,0.07341269841269842,GRAD,False,Saliency_PTY'>
11,True,0.5,0.4211890388628276,0.75,GRAD,False,Saliency_PTY'>
12,False,0.35714285714285715,0.22657645851037309,0.5178571428571429,GRAD,False,Saliency_PTY'>
13,False,0.0,0.07762812703458696,0.043650793650793676,GRAD,False,Saliency_PTY'>
14,False,0.0,0.17279881169792077,0.5476190476190477,GRAD,False,Saliency_PTY'>
15,False,0.0,0.10731093325602911,0.17857142857142858,GRAD,False,Saliency_PTY'>
16,False,0.0,0.14485135387593703,0.5277777777777778,GRAD,False,Saliency_PTY'>
17,False,0.0,0.15369007528877235,0.1765873015873016,GRAD,False,Saliency_PTY'>
18,False,0.0,0.12478884018812957,0.2638888888888889,GRAD,False,Saliency_PTY'>
19,False,0.0,0.039472972170529586,0.0634920634920635,GRAD,False,Saliency_PTY'>
