,Pointing,Relevance Rank,Relevance Mass,AuC,transformer,epochs,explanation
0,False,0.825,0.7734000805097613,0.38625,mutate_both,100,TSEvo'>
1,True,0.8,0.8365122924104033,0.645,mutate_both,100,TSEvo'>
2,True,0.875,0.8441582370693576,0.67625,mutate_both,100,TSEvo'>
3,False,0.8,0.792402043845727,0.47500000000000003,mutate_both,100,TSEvo'>
4,True,0.775,0.7726043060315281,0.39625,mutate_both,100,TSEvo'>
5,True,0.825,0.8399835468397517,0.625,mutate_both,100,TSEvo'>
6,True,0.85,0.8475160489209084,0.69,mutate_both,100,TSEvo'>
7,True,0.825,0.8401160977836906,0.6825,mutate_both,100,TSEvo'>
8,True,0.8,0.8388449236346405,0.5925,mutate_both,100,TSEvo'>
9,True,0.8,0.8162748516575858,0.53,mutate_both,100,TSEvo'>
10,True,0.775,0.8043582273540036,0.5275,mutate_both,100,TSEvo'>
11,False,0.775,0.658598895813765,0.235,mutate_both,100,TSEvo'>
12,False,0.825,0.7129714483577111,0.345,mutate_both,100,TSEvo'>
13,False,0.8,0.7883227971404934,0.47,mutate_both,100,TSEvo'>
14,False,0.75,0.7063925663692306,0.275,mutate_both,100,TSEvo'>
15,True,0.8,0.8347326342757587,0.6499999999999999,mutate_both,100,TSEvo'>
16,False,0.75,0.716773037329522,0.20750000000000002,mutate_both,100,TSEvo'>
17,True,0.775,0.7955902888986018,0.46,mutate_both,100,TSEvo'>
18,False,0.75,0.6524339481937805,0.1325,mutate_both,100,TSEvo'>
19,True,0.825,0.8177902615741132,0.615,mutate_both,100,TSEvo'>
