,Pointing,Relevance Rank,Relevance Mass,AuC,method,tsr,explanation
0,False,0.16666666666666666,0.1311004758567259,0.4621212121212121,FA,False,Saliency_PTY'>
1,False,0.16666666666666666,0.10605379934411881,0.4128787878787879,FA,False,Saliency_PTY'>
2,False,0.3333333333333333,0.2483216561135425,0.8977272727272727,FA,False,Saliency_PTY'>
3,False,0.5,0.328878738786305,0.8901515151515151,FA,False,Saliency_PTY'>
4,False,0.0,0.07676523902416409,0.4015151515151515,FA,False,Saliency_PTY'>
5,False,0.5,0.2501791453965422,0.8712121212121211,FA,False,Saliency_PTY'>
6,False,0.16666666666666666,0.12515069738056916,0.5378787878787878,FA,False,Saliency_PTY'>
7,False,0.16666666666666666,0.1765425100018395,0.6571969696969697,FA,False,Saliency_PTY'>
8,False,0.16666666666666666,0.10801579941788234,0.4734848484848485,FA,False,Saliency_PTY'>
9,False,0.16666666666666666,0.12132279409192565,0.5340909090909091,FA,False,Saliency_PTY'>
10,False,0.5,0.2648838188538312,0.8825757575757576,FA,False,Saliency_PTY'>
11,True,0.8333333333333334,0.35386606459587805,0.9886363636363636,FA,False,Saliency_PTY'>
12,True,0.8333333333333334,0.419034641873769,0.9772727272727273,FA,False,Saliency_PTY'>
13,False,0.0,0.06210241345400627,0.28787878787878785,FA,False,Saliency_PTY'>
14,False,0.0,0.11029949960677284,0.5113636363636364,FA,False,Saliency_PTY'>
15,True,0.6666666666666666,0.3856536620353044,0.9507575757575758,FA,False,Saliency_PTY'>
16,True,0.16666666666666666,0.14760110581282362,0.5227272727272727,FA,False,Saliency_PTY'>
17,False,0.0,0.13425567209072067,0.5833333333333333,FA,False,Saliency_PTY'>
18,False,0.0,0.05530605422197565,0.30681818181818177,FA,False,Saliency_PTY'>
19,True,0.3333333333333333,0.21309053298841876,0.5909090909090908,FA,False,Saliency_PTY'>
