,Pointing,Relevance Rank,Relevance Mass,AuC,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,0.42857142857142855,0.3428941102194784,0.748015873015873,100,NG,dtw,500,1,NativeGuideCF'>
1,False,0.5,0.3253045988970818,0.6805555555555556,100,NG,dtw,500,1,NativeGuideCF'>
2,True,0.5,0.3238640542004261,0.6587301587301586,100,NG,dtw,500,1,NativeGuideCF'>
3,False,0.35714285714285715,0.2553771194883224,0.44047619047619047,100,NG,dtw,500,1,NativeGuideCF'>
4,False,0.14285714285714285,0.23308934815510693,0.33333333333333337,100,NG,dtw,500,1,NativeGuideCF'>
5,False,0.07142857142857142,0.24015267566418952,0.3819444444444445,100,NG,dtw,500,1,NativeGuideCF'>
6,True,0.42857142857142855,0.3776656180977772,0.7440476190476191,100,NG,dtw,500,1,NativeGuideCF'>
7,True,0.21428571428571427,0.3167458663781347,0.5992063492063493,100,NG,dtw,500,1,NativeGuideCF'>
8,False,0.35714285714285715,0.3001287978476254,0.5357142857142857,100,NG,dtw,500,1,NativeGuideCF'>
9,False,0.0,0.08798842005801291,0.059523809523809534,100,NG,dtw,500,1,NativeGuideCF'>
10,True,0.35714285714285715,0.35558413341436873,0.6845238095238095,100,NG,dtw,500,1,NativeGuideCF'>
11,True,0.5714285714285714,0.4288582985224642,0.8462301587301587,100,NG,dtw,500,1,NativeGuideCF'>
12,False,0.21428571428571427,0.31989192485817214,0.623015873015873,100,NG,dtw,500,1,NativeGuideCF'>
13,False,0.21428571428571427,0.32888644972415015,0.634920634920635,100,NG,dtw,500,1,NativeGuideCF'>
14,True,0.7142857142857143,0.42095552822630916,0.876984126984127,100,NG,dtw,500,1,NativeGuideCF'>
15,False,0.07142857142857142,0.099499238302317,0.13789682539682538,100,NG,dtw,500,1,NativeGuideCF'>
16,False,0.35714285714285715,0.339925937974567,0.6805555555555556,100,NG,dtw,500,1,NativeGuideCF'>
17,False,0.07142857142857142,0.24796202102387915,0.3472222222222222,100,NG,dtw,500,1,NativeGuideCF'>
18,False,0.21428571428571427,0.21934971997886357,0.36904761904761907,100,NG,dtw,500,1,NativeGuideCF'>
19,False,0.2857142857142857,0.2588238119650908,0.46130952380952384,100,NG,dtw,500,1,NativeGuideCF'>
