,Pointing,Relevance Rank,Relevance Mass,AuC,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,0.2857142857142857,0.27901027764774483,0.496031746031746,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
1,False,0.35714285714285715,0.3732230167611598,0.6517857142857143,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
2,False,0.2857142857142857,0.24418020086349096,0.4126984126984128,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
3,False,0.42857142857142855,0.3133205760408027,0.6130952380952381,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
4,False,0.35714285714285715,0.31131691080185536,0.5634920634920635,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
5,True,0.35714285714285715,0.32160928559041463,0.615079365079365,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
6,False,0.35714285714285715,0.28867389418721845,0.4722222222222222,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
7,True,0.5,0.3445809732199256,0.7003968253968254,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
8,True,0.5,0.4003670876556092,0.7738095238095238,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
9,True,0.42857142857142855,0.31259812626241495,0.5972222222222222,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
10,True,0.2857142857142857,0.2880909784401331,0.5208333333333334,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
11,False,0.42857142857142855,0.29758639299311845,0.5416666666666666,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
12,False,0.2857142857142857,0.3131757215032694,0.564484126984127,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
13,False,0.21428571428571427,0.19436395470972442,0.3115079365079365,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
14,False,0.35714285714285715,0.32161270346345394,0.623015873015873,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
15,False,0.42857142857142855,0.3118216019449725,0.5952380952380952,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
16,True,0.35714285714285715,0.2661661683012891,0.45833333333333337,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
17,True,0.35714285714285715,0.30525955150385276,0.5575396825396826,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
18,True,0.42857142857142855,0.29899586927519545,0.5476190476190477,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
19,False,0.2857142857142857,0.2354182497453699,0.4027777777777778,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
