,Pointing,Relevance Rank,Relevance Mass,AuC,transformer,epochs,explanation
0,True,0.3333333333333333,0.16385669238494718,0.6268939393939392,authentic_opposing_information,100,TSEvo'>
1,False,0.0,0.09970765172502205,0.44696969696969696,authentic_opposing_information,100,TSEvo'>
2,False,0.0,0.05674764789642628,0.11742424242424243,authentic_opposing_information,100,TSEvo'>
3,False,0.3333333333333333,0.15868387896269467,0.6553030303030303,authentic_opposing_information,100,TSEvo'>
4,False,0.0,0.1353313206584945,0.5946969696969697,authentic_opposing_information,100,TSEvo'>
5,False,0.0,0.11167603546107241,0.5681818181818181,authentic_opposing_information,100,TSEvo'>
6,False,0.0,0.12869889823141195,0.5454545454545454,authentic_opposing_information,100,TSEvo'>
7,False,0.0,0.11618088558190091,0.4583333333333333,authentic_opposing_information,100,TSEvo'>
8,False,0.0,0.10317000942952828,0.4621212121212121,authentic_opposing_information,100,TSEvo'>
9,True,0.3333333333333333,0.1639886978248507,0.6212121212121212,authentic_opposing_information,100,TSEvo'>
10,False,0.16666666666666666,0.17091682408767728,0.7462121212121212,authentic_opposing_information,100,TSEvo'>
11,False,0.0,0.10238255491405833,0.4053030303030303,authentic_opposing_information,100,TSEvo'>
12,True,0.3333333333333333,0.14796181573514133,0.6325757575757576,authentic_opposing_information,100,TSEvo'>
13,False,0.3333333333333333,0.1517777164975936,0.6212121212121212,authentic_opposing_information,100,TSEvo'>
14,False,0.0,0.031064547324896826,0.10227272727272725,authentic_opposing_information,100,TSEvo'>
15,False,0.0,0.12050778685754869,0.553030303030303,authentic_opposing_information,100,TSEvo'>
16,True,0.3333333333333333,0.2021473338917237,0.8295454545454545,authentic_opposing_information,100,TSEvo'>
17,False,0.0,0.08911090509752106,0.3787878787878788,authentic_opposing_information,100,TSEvo'>
18,False,0.0,0.08158389037904865,0.3693181818181818,authentic_opposing_information,100,TSEvo'>
19,False,0.0,0.07819793485561341,0.3333333333333333,authentic_opposing_information,100,TSEvo'>
