,Pointing,Relevance Rank,Relevance Mass,AuC,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,0.42857142857142855,0.34724626716065976,0.7261904761904762,100,NG,dtw,500,1,NativeGuideCF'>
1,True,0.5,0.36798415237092275,0.7837301587301588,100,NG,dtw,500,1,NativeGuideCF'>
2,True,0.5714285714285714,0.4108324158981325,0.8373015873015873,100,NG,dtw,500,1,NativeGuideCF'>
3,True,0.5714285714285714,0.3827575086624145,0.8204365079365079,100,NG,dtw,500,1,NativeGuideCF'>
4,False,0.0,0.14275098068800327,0.18154761904761907,100,NG,dtw,500,1,NativeGuideCF'>
5,False,0.0,0.11734894289557386,0.09920634920634919,100,NG,dtw,500,1,NativeGuideCF'>
6,False,0.0,0.13574645256623116,0.16865079365079366,100,NG,dtw,500,1,NativeGuideCF'>
7,True,0.6428571428571429,0.37416382972418816,0.8452380952380953,100,NG,dtw,500,1,NativeGuideCF'>
8,False,0.0,0.13032713153724348,0.15079365079365079,100,NG,dtw,500,1,NativeGuideCF'>
9,True,0.6428571428571429,0.3726033250787223,0.8472222222222222,100,NG,dtw,500,1,NativeGuideCF'>
10,False,0.0,0.1518414263797174,0.19146825396825395,100,NG,dtw,500,1,NativeGuideCF'>
11,False,0.0,0.1553751803619536,0.2797619047619047,100,NG,dtw,500,1,NativeGuideCF'>
12,True,0.7857142857142857,0.3929267384880111,0.9107142857142857,100,NG,dtw,500,1,NativeGuideCF'>
13,False,0.0,0.10974010260699371,0.09126984126984128,100,NG,dtw,500,1,NativeGuideCF'>
14,False,0.0,0.18977650689427905,0.3412698412698413,100,NG,dtw,500,1,NativeGuideCF'>
15,False,0.0,0.12718983082966456,0.1726190476190476,100,NG,dtw,500,1,NativeGuideCF'>
16,False,0.5,0.3821741627143062,0.7619047619047619,100,NG,dtw,500,1,NativeGuideCF'>
17,True,0.5714285714285714,0.4069455951921335,0.8591269841269841,100,NG,dtw,500,1,NativeGuideCF'>
18,False,0.0,0.19796361523034048,0.26785714285714285,100,NG,dtw,500,1,NativeGuideCF'>
19,False,0.6428571428571429,0.38556917381893635,0.8115079365079365,100,NG,dtw,500,1,NativeGuideCF'>
