,Pointing,Relevance Rank,Relevance Mass,AuC,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,True,0.6666666666666666,0.6239654619741118,0.5650000000000001,100,NG,dtw,500,1,NativeGuideCF'>
1,False,0.4,0.4251370214513848,0.19166666666666665,100,NG,dtw,500,1,NativeGuideCF'>
2,True,0.7,0.6551723973227803,0.6266666666666666,100,NG,dtw,500,1,NativeGuideCF'>
3,True,0.7333333333333333,0.673312064258842,0.7066666666666668,100,NG,dtw,500,1,NativeGuideCF'>
4,True,0.6,0.5876148971278878,0.4658333333333333,100,NG,dtw,500,1,NativeGuideCF'>
5,False,0.5,0.5165146521438105,0.34500000000000003,100,NG,dtw,500,1,NativeGuideCF'>
6,True,0.6666666666666666,0.6292114459746508,0.56,100,NG,dtw,500,1,NativeGuideCF'>
7,True,0.6666666666666666,0.6636683309906318,0.6449999999999999,100,NG,dtw,500,1,NativeGuideCF'>
8,True,0.7,0.6316938230822462,0.6191666666666666,100,NG,dtw,500,1,NativeGuideCF'>
9,False,0.7333333333333333,0.6476659647440272,0.6683333333333333,100,NG,dtw,500,1,NativeGuideCF'>
10,True,0.6666666666666666,0.6561334748988088,0.6366666666666666,100,NG,dtw,500,1,NativeGuideCF'>
11,True,0.6666666666666666,0.6349029868203516,0.6166666666666667,100,NG,dtw,500,1,NativeGuideCF'>
12,False,0.5,0.5144315741462093,0.3433333333333333,100,NG,dtw,500,1,NativeGuideCF'>
13,True,0.7333333333333333,0.6880124261957226,0.7250000000000001,100,NG,dtw,500,1,NativeGuideCF'>
14,False,0.5,0.5134220176349815,0.3383333333333333,100,NG,dtw,500,1,NativeGuideCF'>
15,True,0.7333333333333333,0.6875899214663522,0.7233333333333334,100,NG,dtw,500,1,NativeGuideCF'>
16,False,0.4,0.44113978868754905,0.16583333333333336,100,NG,dtw,500,1,NativeGuideCF'>
17,True,0.5666666666666667,0.5694102666538217,0.45916666666666667,100,NG,dtw,500,1,NativeGuideCF'>
18,True,0.7333333333333333,0.6634803675576006,0.6816666666666666,100,NG,dtw,500,1,NativeGuideCF'>
19,True,0.8,0.7091959823804176,0.7791666666666667,100,NG,dtw,500,1,NativeGuideCF'>
