,Pointing,Relevance Rank,Relevance Mass,AuC,method,tsr,explanation
0,False,0.42857142857142855,0.3082230930631512,0.5,FA,True,Saliency_PTY'>
1,False,0.5,0.39146661701295726,0.6398809523809523,FA,True,Saliency_PTY'>
2,False,0.35714285714285715,0.35646527450733356,0.7053571428571428,FA,True,Saliency_PTY'>
3,False,0.5,0.5208192317809432,0.7430555555555555,FA,True,Saliency_PTY'>
4,True,0.14285714285714285,0.14196814921919296,0.27182539682539686,FA,True,Saliency_PTY'>
5,False,0.42857142857142855,0.3241263980182662,0.5158730158730158,FA,True,Saliency_PTY'>
6,False,0.35714285714285715,0.43374432397630713,0.7093253968253967,FA,True,Saliency_PTY'>
7,True,0.35714285714285715,0.475688223454375,0.7361111111111112,FA,True,Saliency_PTY'>
8,True,0.42857142857142855,0.376946135468522,0.5545634920634921,FA,True,Saliency_PTY'>
9,False,0.5,0.4087504800260174,0.5684523809523809,FA,True,Saliency_PTY'>
10,False,0.14285714285714285,0.22979786855526,0.5783730158730158,FA,True,Saliency_PTY'>
11,True,0.5,0.47610763303079046,0.6795634920634921,FA,True,Saliency_PTY'>
12,False,0.5,0.4616815963518602,0.6309523809523809,FA,True,Saliency_PTY'>
13,False,0.2857142857142857,0.248805118785436,0.43154761904761907,FA,True,Saliency_PTY'>
14,False,0.35714285714285715,0.2678972210059278,0.4533730158730159,FA,True,Saliency_PTY'>
15,True,0.6428571428571429,0.5113571273401194,0.7331349206349207,FA,True,Saliency_PTY'>
16,True,0.42857142857142855,0.5090165456750997,0.5515873015873016,FA,True,Saliency_PTY'>
17,False,0.42857142857142855,0.3625277485680967,0.5367063492063492,FA,True,Saliency_PTY'>
18,False,0.35714285714285715,0.3322147474962343,0.5396825396825397,FA,True,Saliency_PTY'>
19,False,0.35714285714285715,0.3450398350316642,0.7321428571428572,FA,True,Saliency_PTY'>
