,Pointing,Relevance Rank,Relevance Mass,AuC,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,0.16666666666666666,0.19468808057662354,0.8295454545454545,100,NG,dtw,500,1,NativeGuideCF'>
1,False,0.5,0.2094709793919032,0.9166666666666667,100,NG,dtw,500,1,NativeGuideCF'>
2,False,0.0,0.06671276072820623,0.13636363636363638,100,NG,dtw,500,1,NativeGuideCF'>
3,False,0.0,0.06142152923944522,0.1477272727272727,100,NG,dtw,500,1,NativeGuideCF'>
4,False,0.0,0.05894631490545024,0.24242424242424243,100,NG,dtw,500,1,NativeGuideCF'>
5,False,0.16666666666666666,0.1764563467773007,0.8181818181818182,100,NG,dtw,500,1,NativeGuideCF'>
6,False,0.0,0.05912757903455416,0.19318181818181818,100,NG,dtw,500,1,NativeGuideCF'>
7,False,0.0,0.02643304430065709,0.06439393939393939,100,NG,dtw,500,1,NativeGuideCF'>
8,False,0.0,0.1848290490907489,0.7765151515151515,100,NG,dtw,500,1,NativeGuideCF'>
9,False,0.0,0.08609749896538758,0.3560606060606061,100,NG,dtw,500,1,NativeGuideCF'>
10,True,0.3333333333333333,0.18090324070562103,0.7916666666666667,100,NG,dtw,500,1,NativeGuideCF'>
11,False,0.0,0.05361760626189081,0.19696969696969696,100,NG,dtw,500,1,NativeGuideCF'>
12,False,0.0,0.06758534376647353,0.2613636363636364,100,NG,dtw,500,1,NativeGuideCF'>
13,True,0.16666666666666666,0.17544659090359904,0.7803030303030303,100,NG,dtw,500,1,NativeGuideCF'>
14,False,0.0,0.05987162209155661,0.15530303030303033,100,NG,dtw,500,1,NativeGuideCF'>
15,False,0.0,0.05560502627115174,0.11742424242424243,100,NG,dtw,500,1,NativeGuideCF'>
16,True,0.6666666666666666,0.20849293838478866,0.9488636363636364,100,NG,dtw,500,1,NativeGuideCF'>
17,False,0.0,0.037127628620956976,0.09659090909090909,100,NG,dtw,500,1,NativeGuideCF'>
18,True,0.3333333333333333,0.17866376157056257,0.8579545454545454,100,NG,dtw,500,1,NativeGuideCF'>
19,True,0.3333333333333333,0.19189703570288133,0.884469696969697,100,NG,dtw,500,1,NativeGuideCF'>
