,Pointing,Relevance Rank,Relevance Mass,AuC,method,tsr,explanation
0,True,0.6666666666666666,0.46041910254242424,0.9583333333333333,GS,False,Saliency_PTY'>
1,True,0.5,0.35412675832756046,0.7916666666666667,GS,False,Saliency_PTY'>
2,False,0.3333333333333333,0.20469842695771626,0.7083333333333334,GS,False,Saliency_PTY'>
3,False,0.16666666666666666,0.14838084239643803,0.6136363636363636,GS,False,Saliency_PTY'>
4,True,0.5,0.4446379506418861,0.9431818181818181,GS,False,Saliency_PTY'>
5,False,0.3333333333333333,0.22566908142754605,0.8446969696969697,GS,False,Saliency_PTY'>
6,True,0.6666666666666666,0.4868468902873705,0.8863636363636364,GS,False,Saliency_PTY'>
7,True,0.6666666666666666,0.4496994532129471,0.9280303030303031,GS,False,Saliency_PTY'>
8,True,0.6666666666666666,0.44745525693506,0.9128787878787878,GS,False,Saliency_PTY'>
9,True,0.5,0.39277580612653146,0.9318181818181818,GS,False,Saliency_PTY'>
10,False,0.3333333333333333,0.333951205816604,0.9128787878787878,GS,False,Saliency_PTY'>
11,False,0.5,0.2722757466034394,0.8295454545454545,GS,False,Saliency_PTY'>
12,True,0.5,0.36265445595341683,0.893939393939394,GS,False,Saliency_PTY'>
13,False,0.16666666666666666,0.20074202621642814,0.7537878787878788,GS,False,Saliency_PTY'>
14,True,0.5,0.39288624418715284,0.9356060606060606,GS,False,Saliency_PTY'>
15,False,0.3333333333333333,0.23062380352898174,0.7424242424242424,GS,False,Saliency_PTY'>
16,True,0.5,0.4398843513258709,0.8598484848484849,GS,False,Saliency_PTY'>
17,False,0.16666666666666666,0.23643993742136238,0.821969696969697,GS,False,Saliency_PTY'>
18,True,0.6666666666666666,0.46179319317356715,0.8257575757575757,GS,False,Saliency_PTY'>
19,True,0.6666666666666666,0.37256805330926784,0.9242424242424242,GS,False,Saliency_PTY'>
