,Pointing,Relevance Rank,Relevance Mass,AuC,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,True,0.925,0.8560731672051034,0.84625,100,NG,dtw,500,1,NativeGuideCF'>
1,False,0.775,0.6452863342455575,0.16749999999999998,100,NG,dtw,500,1,NativeGuideCF'>
2,False,0.75,0.5606389147656404,0.11249999999999999,100,NG,dtw,500,1,NativeGuideCF'>
3,False,0.75,0.6239691891362351,0.08250000000000002,100,NG,dtw,500,1,NativeGuideCF'>
4,True,0.925,0.8616009243919243,0.7849999999999999,100,NG,dtw,500,1,NativeGuideCF'>
5,False,0.75,0.5666249228597137,0.095,100,NG,dtw,500,1,NativeGuideCF'>
6,True,0.9,0.8736900769339815,0.8400000000000001,100,NG,dtw,500,1,NativeGuideCF'>
7,False,0.75,0.583647187008754,0.12999999999999998,100,NG,dtw,500,1,NativeGuideCF'>
8,True,0.95,0.882537211489572,0.865,100,NG,dtw,500,1,NativeGuideCF'>
9,True,0.95,0.8985492792156584,0.9349999999999999,100,NG,dtw,500,1,NativeGuideCF'>
10,False,0.75,0.6432942132539058,0.19,100,NG,dtw,500,1,NativeGuideCF'>
11,False,0.775,0.6065674335227824,0.13999999999999999,100,NG,dtw,500,1,NativeGuideCF'>
12,False,0.75,0.6247268128883149,0.05749999999999999,100,NG,dtw,500,1,NativeGuideCF'>
13,False,0.85,0.8400394860331528,0.44500000000000006,100,NG,dtw,500,1,NativeGuideCF'>
14,False,0.775,0.627593219191609,0.175,100,NG,dtw,500,1,NativeGuideCF'>
15,True,0.925,0.8868310713971521,0.8925,100,NG,dtw,500,1,NativeGuideCF'>
16,True,0.95,0.8907958126904971,0.9199999999999999,100,NG,dtw,500,1,NativeGuideCF'>
17,False,0.75,0.5913864323544155,0.06749999999999999,100,NG,dtw,500,1,NativeGuideCF'>
18,True,0.95,0.8886547611980385,0.8825000000000001,100,NG,dtw,500,1,NativeGuideCF'>
19,True,0.925,0.8767846057588992,0.795,100,NG,dtw,500,1,NativeGuideCF'>
