,Pointing,Relevance Rank,Relevance Mass,AuC,method,tsr,explanation
0,True,0.8666666666666667,0.7203614093793054,0.9083333333333333,SG,False,Saliency_PTY'>
1,True,0.8333333333333334,0.7049107539074514,0.8783333333333334,SG,False,Saliency_PTY'>
2,True,0.8333333333333334,0.7108339029753892,0.885,SG,False,Saliency_PTY'>
3,True,0.8333333333333334,0.7153857764828003,0.8816666666666667,SG,False,Saliency_PTY'>
4,True,0.8,0.709966159289117,0.8383333333333334,SG,False,Saliency_PTY'>
5,True,0.8333333333333334,0.7083732250555306,0.8683333333333334,SG,False,Saliency_PTY'>
6,True,0.8333333333333334,0.6927131013865353,0.8266666666666667,SG,False,Saliency_PTY'>
7,True,0.9,0.7187290016395238,0.9616666666666667,SG,False,Saliency_PTY'>
8,True,0.9333333333333333,0.7500577291649605,0.9833333333333333,SG,False,Saliency_PTY'>
9,True,0.8666666666666667,0.7119171129438262,0.8783333333333333,SG,False,Saliency_PTY'>
10,False,0.7333333333333333,0.6815559026119171,0.745,SG,False,Saliency_PTY'>
11,True,0.8,0.7083872132415422,0.88,SG,False,Saliency_PTY'>
12,True,0.8,0.7098450741866078,0.8666666666666667,SG,False,Saliency_PTY'>
13,True,0.9666666666666667,0.7400650688892979,0.9833333333333333,SG,False,Saliency_PTY'>
14,True,0.9333333333333333,0.7162536146070819,0.9500000000000001,SG,False,Saliency_PTY'>
15,True,0.8,0.7063773521627644,0.805,SG,False,Saliency_PTY'>
16,True,0.8666666666666667,0.706304527299995,0.8983333333333333,SG,False,Saliency_PTY'>
17,True,0.8,0.7039899033399176,0.8516666666666667,SG,False,Saliency_PTY'>
18,True,0.9,0.7297462550515682,0.9299999999999999,SG,False,Saliency_PTY'>
19,False,0.8333333333333334,0.7004539548943761,0.7949999999999999,SG,False,Saliency_PTY'>
