,Pointing,Relevance Rank,Relevance Mass,AuC,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,0.16666666666666666,0.14809145605441,0.6590909090909091,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
1,False,0.16666666666666666,0.13792570268559623,0.5946969696969697,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
2,False,0.5,0.15578945349537143,0.6439393939393939,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
3,False,0.0,0.09770388035775494,0.3977272727272727,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
4,False,0.0,0.0931834677418248,0.3522727272727273,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
5,False,0.16666666666666666,0.15290929783711288,0.6818181818181818,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
6,True,0.16666666666666666,0.1464097753242158,0.6060606060606061,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
7,False,0.16666666666666666,0.16862801902100072,0.6856060606060607,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
8,False,0.16666666666666666,0.07666964570966699,0.27840909090909094,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
9,False,0.16666666666666666,0.14393244934245178,0.6098484848484849,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
10,False,0.0,0.14615854078744678,0.6590909090909091,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
11,False,0.0,0.11402022443167065,0.48484848484848486,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
12,False,0.0,0.14065063969912708,0.6401515151515151,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
13,False,0.16666666666666666,0.13788900649361296,0.5606060606060607,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
14,False,0.0,0.014878866992587987,0.14393939393939392,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
15,False,0.16666666666666666,0.13436497675558612,0.5681818181818181,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
16,False,0.0,0.11125577207089912,0.3939393939393939,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
17,False,0.0,0.12448449865488885,0.5568181818181819,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
18,False,0.0,0.12145359522887975,0.46590909090909094,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
19,False,0.0,0.09378976947452325,0.2878787878787879,100,dtw_bary_center,dtw,500,1,NativeGuideCF'>
