,Pointing,Relevance Rank,Relevance Mass,AuC,method,tsr,explanation
0,True,0.6428571428571429,0.9682538071715328,0.7371031746031746,GRAD,True,Saliency_PTY'>
1,True,0.6428571428571429,0.8424420322248248,0.7192460317460317,GRAD,True,Saliency_PTY'>
2,True,0.5714285714285714,0.9391175710010746,0.7113095238095238,GRAD,True,Saliency_PTY'>
3,True,0.5,0.6435682634381313,0.6061507936507936,GRAD,True,Saliency_PTY'>
4,True,0.5714285714285714,0.7746684259041446,0.6646825396825397,GRAD,True,Saliency_PTY'>
5,True,0.6428571428571429,0.8838143524244342,0.7311507936507937,GRAD,True,Saliency_PTY'>
6,True,0.6428571428571429,0.9760988911684412,0.7371031746031746,GRAD,True,Saliency_PTY'>
7,True,0.5714285714285714,0.9519074075486801,0.6746031746031746,GRAD,True,Saliency_PTY'>
8,True,0.5714285714285714,0.9295160902222489,0.7192460317460316,GRAD,True,Saliency_PTY'>
9,True,0.6428571428571429,0.9187786219049808,0.7371031746031746,GRAD,True,Saliency_PTY'>
10,True,0.6428571428571429,0.9707529010471327,0.7371031746031746,GRAD,True,Saliency_PTY'>
11,True,0.5714285714285714,0.9024599018866228,0.7212301587301587,GRAD,True,Saliency_PTY'>
12,True,0.5714285714285714,0.8048852129003448,0.6666666666666666,GRAD,True,Saliency_PTY'>
13,True,0.5714285714285714,0.9444611110363594,0.6765873015873016,GRAD,True,Saliency_PTY'>
14,True,0.5714285714285714,0.8570004822297494,0.7093253968253969,GRAD,True,Saliency_PTY'>
15,True,0.5,0.7526270488602713,0.6021825396825395,GRAD,True,Saliency_PTY'>
16,False,0.5714285714285714,0.6996410421396166,0.6488095238095238,GRAD,True,Saliency_PTY'>
17,True,0.6428571428571429,0.9585839997862757,0.7371031746031746,GRAD,True,Saliency_PTY'>
18,True,0.5714285714285714,0.9024925955377361,0.7212301587301586,GRAD,True,Saliency_PTY'>
19,True,0.5714285714285714,0.9704093314261009,0.6994047619047619,GRAD,True,Saliency_PTY'>
