,Pointing,Relevance Rank,Relevance Mass,AuC,method,tsr,explanation
0,False,0.07142857142857142,0.0010438874198978683,0.5317460317460317,DLS,False,Saliency_PTY'>
1,False,0.0,0.0003301176998390131,0.5099206349206349,DLS,False,Saliency_PTY'>
2,False,0.0,0.0007904640957717607,0.5,DLS,False,Saliency_PTY'>
3,False,0.0,0.000699535808575217,0.5218253968253967,DLS,False,Saliency_PTY'>
4,False,0.0,0.0002939953690940811,0.5277777777777778,DLS,False,Saliency_PTY'>
5,False,0.0,0.000686153276045203,0.5,DLS,False,Saliency_PTY'>
6,False,0.0,0.0002832262841376348,0.503968253968254,DLS,False,Saliency_PTY'>
7,False,0.0,0.0012396715280869482,0.5238095238095238,DLS,False,Saliency_PTY'>
8,False,0.0,0.0005714696930097704,0.5376984126984127,DLS,False,Saliency_PTY'>
9,False,0.0,0.0006517706653006022,0.5079365079365079,DLS,False,Saliency_PTY'>
10,False,0.0,0.0007464972628952902,0.5119047619047619,DLS,False,Saliency_PTY'>
11,False,0.0,0.000839980469175383,0.501984126984127,DLS,False,Saliency_PTY'>
12,False,0.0,0.00045369436371915677,0.5059523809523809,DLS,False,Saliency_PTY'>
13,False,0.0,0.0004027439129138377,0.5059523809523809,DLS,False,Saliency_PTY'>
14,False,0.0,0.0012171548646887117,0.5178571428571429,DLS,False,Saliency_PTY'>
15,False,0.0,0.0015407209871279735,0.503968253968254,DLS,False,Saliency_PTY'>
16,False,0.0,0.0005464295933182919,0.5198412698412698,DLS,False,Saliency_PTY'>
17,False,0.0,0.0008233869186465074,0.5,DLS,False,Saliency_PTY'>
18,False,0.0,0.0005009671307916164,0.5119047619047619,DLS,False,Saliency_PTY'>
19,False,0.0,0.0005174296093662401,0.5158730158730158,DLS,False,Saliency_PTY'>
