,Pointing,Relevance Rank,Relevance Mass,AuC,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,True,0.8666666666666667,0.7459427579313285,0.9266666666666667,100,NG,dtw,500,1,NativeGuideCF'>
1,True,0.8666666666666667,0.7089763923033114,0.8775,100,NG,dtw,500,1,NativeGuideCF'>
2,False,0.4666666666666667,0.3851080524956387,0.135,100,NG,dtw,500,1,NativeGuideCF'>
3,False,0.4,0.40678508575919176,0.135,100,NG,dtw,500,1,NativeGuideCF'>
4,False,0.4,0.3922065572329861,0.11916666666666667,100,NG,dtw,500,1,NativeGuideCF'>
5,False,0.4,0.427809507753164,0.15666666666666668,100,NG,dtw,500,1,NativeGuideCF'>
6,False,0.43333333333333335,0.39623999758185763,0.11666666666666667,100,NG,dtw,500,1,NativeGuideCF'>
7,False,0.4666666666666667,0.43309883725141185,0.18666666666666665,100,NG,dtw,500,1,NativeGuideCF'>
8,False,0.4,0.3640519087275623,0.10833333333333331,100,NG,dtw,500,1,NativeGuideCF'>
9,False,0.43333333333333335,0.4187425873649629,0.18166666666666667,100,NG,dtw,500,1,NativeGuideCF'>
10,False,0.4,0.39812423119111395,0.11250000000000002,100,NG,dtw,500,1,NativeGuideCF'>
11,True,0.9,0.7589077420184833,0.8716666666666666,100,NG,dtw,500,1,NativeGuideCF'>
12,False,0.4666666666666667,0.4281889098212926,0.20083333333333336,100,NG,dtw,500,1,NativeGuideCF'>
13,False,0.43333333333333335,0.4421875789492035,0.17833333333333334,100,NG,dtw,500,1,NativeGuideCF'>
14,True,0.8666666666666667,0.7248185631360117,0.8966666666666667,100,NG,dtw,500,1,NativeGuideCF'>
15,True,0.8333333333333334,0.6895312505537268,0.8133333333333335,100,NG,dtw,500,1,NativeGuideCF'>
16,False,0.5333333333333333,0.45559516243246573,0.30666666666666664,100,NG,dtw,500,1,NativeGuideCF'>
17,True,0.8333333333333334,0.7067517350848943,0.9116666666666666,100,NG,dtw,500,1,NativeGuideCF'>
18,False,0.4,0.4085599264329611,0.11666666666666667,100,NG,dtw,500,1,NativeGuideCF'>
19,False,0.36666666666666664,0.389142511555613,0.08000000000000004,100,NG,dtw,500,1,NativeGuideCF'>
