,Pointing,Relevance Rank,Relevance Mass,AuC,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,True,0.825,0.8447392675193222,0.6950000000000001,100,NG,dtw,500,1,NativeGuideCF'>
1,False,0.825,0.7142146623782554,0.33875,100,NG,dtw,500,1,NativeGuideCF'>
2,True,0.85,0.854127786227956,0.7849999999999999,100,NG,dtw,500,1,NativeGuideCF'>
3,True,0.85,0.8672243186222239,0.7725,100,NG,dtw,500,1,NativeGuideCF'>
4,False,0.775,0.7094066659169437,0.29874999999999996,100,NG,dtw,500,1,NativeGuideCF'>
5,False,0.75,0.6680075017013952,0.1225,100,NG,dtw,500,1,NativeGuideCF'>
6,True,0.925,0.8968315986495533,0.83,100,NG,dtw,500,1,NativeGuideCF'>
7,True,0.925,0.8950703807886159,0.905,100,NG,dtw,500,1,NativeGuideCF'>
8,True,0.85,0.8389333802333304,0.7175,100,NG,dtw,500,1,NativeGuideCF'>
9,False,0.75,0.6815764421967783,0.16499999999999998,100,NG,dtw,500,1,NativeGuideCF'>
10,False,0.75,0.7026360205332944,0.17250000000000001,100,NG,dtw,500,1,NativeGuideCF'>
11,False,0.775,0.709028116663323,0.235,100,NG,dtw,500,1,NativeGuideCF'>
12,False,0.775,0.6762549612974634,0.22,100,NG,dtw,500,1,NativeGuideCF'>
13,True,0.85,0.8345003654552254,0.6675,100,NG,dtw,500,1,NativeGuideCF'>
14,True,0.9,0.8667176524234361,0.75125,100,NG,dtw,500,1,NativeGuideCF'>
15,False,0.775,0.6698141046992282,0.25499999999999995,100,NG,dtw,500,1,NativeGuideCF'>
16,True,0.875,0.8556033891699981,0.7424999999999999,100,NG,dtw,500,1,NativeGuideCF'>
17,False,0.75,0.6996252382416359,0.2625,100,NG,dtw,500,1,NativeGuideCF'>
18,True,0.9,0.8568466669256595,0.66125,100,NG,dtw,500,1,NativeGuideCF'>
19,True,0.825,0.8184932797516863,0.5925,100,NG,dtw,500,1,NativeGuideCF'>
