,Pointing,Relevance Rank,Relevance Mass,AuC,transformer,epochs,explanation
0,True,0.35714285714285715,0.3181062526210327,0.5654761904761905,mutate_both,100,TSEvo'>
1,True,0.42857142857142855,0.3414932511614349,0.6329365079365079,mutate_both,100,TSEvo'>
2,True,0.35714285714285715,0.28622535846287817,0.46626984126984117,mutate_both,100,TSEvo'>
3,False,0.42857142857142855,0.32826597099023314,0.6170634920634921,mutate_both,100,TSEvo'>
4,False,0.07142857142857142,0.15617351354171127,0.20436507936507936,mutate_both,100,TSEvo'>
5,False,0.14285714285714285,0.16205420778957322,0.2281746031746032,mutate_both,100,TSEvo'>
6,False,0.0,0.17541819775160827,0.2222222222222222,mutate_both,100,TSEvo'>
7,True,0.5714285714285714,0.34258045609130133,0.6686507936507935,mutate_both,100,TSEvo'>
8,False,0.07142857142857142,0.18905885493564217,0.2728174603174603,mutate_both,100,TSEvo'>
9,True,0.42857142857142855,0.32177352838459555,0.5892857142857143,mutate_both,100,TSEvo'>
10,False,0.14285714285714285,0.20732884839776752,0.3343253968253968,mutate_both,100,TSEvo'>
11,False,0.21428571428571427,0.2563527823351056,0.4801587301587301,mutate_both,100,TSEvo'>
12,True,0.5714285714285714,0.36207192743890565,0.7470238095238095,mutate_both,100,TSEvo'>
13,False,0.14285714285714285,0.20952724165021572,0.34523809523809523,mutate_both,100,TSEvo'>
14,False,0.0,0.26117866870161416,0.4523809523809524,mutate_both,100,TSEvo'>
15,False,0.14285714285714285,0.19810398670313448,0.32341269841269843,mutate_both,100,TSEvo'>
16,True,0.42857142857142855,0.3187339933825419,0.5942460317460317,mutate_both,100,TSEvo'>
17,True,0.42857142857142855,0.2871228948395283,0.49603174603174605,mutate_both,100,TSEvo'>
18,False,0.14285714285714285,0.1914299366367359,0.32738095238095244,mutate_both,100,TSEvo'>
19,False,0.2857142857142857,0.34491678342765003,0.6646825396825397,mutate_both,100,TSEvo'>
