,Pointing,Relevance Rank,Relevance Mass,AuC,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,True,0.7,0.6720687437661524,0.6625000000000001,100,NG,dtw,500,1,NativeGuideCF'>
1,False,0.6,0.5252504368324946,0.3883333333333333,100,NG,dtw,500,1,NativeGuideCF'>
2,True,0.5666666666666667,0.5410502593531606,0.39416666666666667,100,NG,dtw,500,1,NativeGuideCF'>
3,True,0.7666666666666667,0.6772412748147337,0.7175,100,NG,dtw,500,1,NativeGuideCF'>
4,True,0.6666666666666666,0.6791208035853059,0.6808333333333334,100,NG,dtw,500,1,NativeGuideCF'>
5,False,0.5333333333333333,0.546547156356309,0.4233333333333333,100,NG,dtw,500,1,NativeGuideCF'>
6,True,0.6666666666666666,0.6415775137278512,0.6133333333333334,100,NG,dtw,500,1,NativeGuideCF'>
7,True,0.5333333333333333,0.5649286413645862,0.40166666666666667,100,NG,dtw,500,1,NativeGuideCF'>
8,True,0.7666666666666667,0.6972647172409477,0.7383333333333334,100,NG,dtw,500,1,NativeGuideCF'>
9,False,0.5,0.4890547293919828,0.30166666666666664,100,NG,dtw,500,1,NativeGuideCF'>
10,False,0.5,0.5295032863276451,0.3725,100,NG,dtw,500,1,NativeGuideCF'>
11,True,0.5,0.48392544411733207,0.2791666666666667,100,NG,dtw,500,1,NativeGuideCF'>
12,False,0.4666666666666667,0.4574398317423608,0.23916666666666664,100,NG,dtw,500,1,NativeGuideCF'>
13,True,0.7666666666666667,0.7124269393729964,0.7300000000000001,100,NG,dtw,500,1,NativeGuideCF'>
14,True,0.6666666666666666,0.6358363207933972,0.6016666666666667,100,NG,dtw,500,1,NativeGuideCF'>
15,False,0.5,0.5040648243289605,0.33,100,NG,dtw,500,1,NativeGuideCF'>
16,True,0.5,0.543499400622233,0.35583333333333333,100,NG,dtw,500,1,NativeGuideCF'>
17,True,0.8,0.6922913199640078,0.755,100,NG,dtw,500,1,NativeGuideCF'>
18,True,0.7,0.6637954886358733,0.7100000000000001,100,NG,dtw,500,1,NativeGuideCF'>
19,False,0.4666666666666667,0.5010751152568244,0.27166666666666667,100,NG,dtw,500,1,NativeGuideCF'>
