,Pointing,Relevance Rank,Relevance Mass,AuC,method,tsr,explanation
0,False,0.6666666666666666,0.3629263455180105,0.505,SG,False,Saliency_PTY'>
1,True,0.7666666666666667,0.7991115604430002,0.8183333333333334,SG,False,Saliency_PTY'>
2,False,0.5,0.3276112485435332,0.2366666666666667,SG,False,Saliency_PTY'>
3,False,0.7333333333333333,0.6296066973120351,0.6283333333333333,SG,False,Saliency_PTY'>
4,False,0.6,0.36206689923194435,0.41,SG,False,Saliency_PTY'>
5,False,0.6333333333333333,0.4798281983808558,0.5216666666666666,SG,False,Saliency_PTY'>
6,True,0.9,0.8466034856455866,0.9466666666666668,SG,False,Saliency_PTY'>
7,True,0.8333333333333334,0.8870058418558224,0.9183333333333333,SG,False,Saliency_PTY'>
8,True,0.7333333333333333,0.7084762611453347,0.6900000000000001,SG,False,Saliency_PTY'>
9,True,0.7333333333333333,0.714052108327231,0.6883333333333332,SG,False,Saliency_PTY'>
10,True,0.7666666666666667,0.8071735664300642,0.8133333333333334,SG,False,Saliency_PTY'>
11,True,0.7666666666666667,0.7711208598703421,0.8,SG,False,Saliency_PTY'>
12,True,0.7333333333333333,0.7799510237898309,0.7466666666666666,SG,False,Saliency_PTY'>
13,True,0.7333333333333333,0.7176511011661949,0.7650000000000001,SG,False,Saliency_PTY'>
14,False,0.8,0.6795222727647565,0.7250000000000001,SG,False,Saliency_PTY'>
15,True,0.8,0.7885340374084364,0.8216666666666667,SG,False,Saliency_PTY'>
16,False,0.4666666666666667,0.4756070743775535,0.26499999999999996,SG,False,Saliency_PTY'>
17,False,0.7333333333333333,0.6526207220936366,0.59,SG,False,Saliency_PTY'>
18,True,0.8333333333333334,0.7773782366361557,0.8616666666666666,SG,False,Saliency_PTY'>
19,True,0.8333333333333334,0.7592959441922879,0.8200000000000001,SG,False,Saliency_PTY'>
