,Pointing,Relevance Rank,Relevance Mass,AuC,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,0.16666666666666666,0.16343400855281204,0.7386363636363636,100,NG,dtw,500,1,NativeGuideCF'>
1,False,0.16666666666666666,0.15331270523266055,0.7121212121212122,100,NG,dtw,500,1,NativeGuideCF'>
2,False,0.0,0.12863264012838851,0.571969696969697,100,NG,dtw,500,1,NativeGuideCF'>
3,False,0.0,0.07280691443752138,0.2196969696969697,100,NG,dtw,500,1,NativeGuideCF'>
4,False,0.16666666666666666,0.15547962356106193,0.6893939393939394,100,NG,dtw,500,1,NativeGuideCF'>
5,False,0.0,0.06491602670792816,0.2159090909090909,100,NG,dtw,500,1,NativeGuideCF'>
6,False,0.3333333333333333,0.14515135286475347,0.6098484848484849,100,NG,dtw,500,1,NativeGuideCF'>
7,False,0.16666666666666666,0.1442036287210838,0.6382575757575757,100,NG,dtw,500,1,NativeGuideCF'>
8,True,0.16666666666666666,0.175134020454599,0.803030303030303,100,NG,dtw,500,1,NativeGuideCF'>
9,True,0.16666666666666666,0.1958866351824599,0.8030303030303031,100,NG,dtw,500,1,NativeGuideCF'>
10,False,0.0,0.03757475540444275,0.14393939393939398,100,NG,dtw,500,1,NativeGuideCF'>
11,False,0.0,0.07310565722995634,0.303030303030303,100,NG,dtw,500,1,NativeGuideCF'>
12,False,0.0,0.07148004484401752,0.3068181818181818,100,NG,dtw,500,1,NativeGuideCF'>
13,False,0.0,0.13106132749758503,0.5606060606060606,100,NG,dtw,500,1,NativeGuideCF'>
14,True,0.16666666666666666,0.1452088466587565,0.5946969696969696,100,NG,dtw,500,1,NativeGuideCF'>
15,False,0.0,0.0825481102940067,0.3295454545454546,100,NG,dtw,500,1,NativeGuideCF'>
16,True,0.3333333333333333,0.1810500566840976,0.7651515151515151,100,NG,dtw,500,1,NativeGuideCF'>
17,False,0.0,0.13999934668757405,0.6136363636363636,100,NG,dtw,500,1,NativeGuideCF'>
18,False,0.5,0.19098368621956321,0.8219696969696969,100,NG,dtw,500,1,NativeGuideCF'>
19,False,0.0,0.07933693197612575,0.2689393939393939,100,NG,dtw,500,1,NativeGuideCF'>
