,Pointing,Relevance Rank,Relevance Mass,AuC,method,tsr,explanation
0,,,,,DL,False,Saliency_PTY'>
1,,,,,DL,False,Saliency_PTY'>
2,,,,,DL,False,Saliency_PTY'>
3,,,,,DL,False,Saliency_PTY'>
4,,,,,DL,False,Saliency_PTY'>
5,,,,,DL,False,Saliency_PTY'>
6,,,,,DL,False,Saliency_PTY'>
7,,,,,DL,False,Saliency_PTY'>
8,,,,,DL,False,Saliency_PTY'>
9,,,,,DL,False,Saliency_PTY'>
10,,,,,DL,False,Saliency_PTY'>
11,,,,,DL,False,Saliency_PTY'>
12,,,,,DL,False,Saliency_PTY'>
13,,,,,DL,False,Saliency_PTY'>
14,,,,,DL,False,Saliency_PTY'>
15,,,,,DL,False,Saliency_PTY'>
16,,,,,DL,False,Saliency_PTY'>
17,,,,,DL,False,Saliency_PTY'>
18,,,,,DL,False,Saliency_PTY'>
19,,,,,DL,False,Saliency_PTY'>
