,Pointing,Relevance Rank,Relevance Mass,AuC,method,tsr,explanation
0,True,0.35714285714285715,0.49196650906388745,0.45932539682539686,SG,True,Saliency_PTY'>
1,False,0.35714285714285715,0.1134833011848374,0.6190476190476191,SG,True,Saliency_PTY'>
2,True,0.2857142857142857,0.2810873035165014,0.5148809523809523,SG,True,Saliency_PTY'>
3,False,0.2857142857142857,0.004717168393453146,0.42857142857142855,SG,True,Saliency_PTY'>
4,False,0.14285714285714285,0.0006647436826563835,0.41567460317460314,SG,True,Saliency_PTY'>
5,False,0.2857142857142857,0.20899542886699357,0.4107142857142857,SG,True,Saliency_PTY'>
6,False,0.42857142857142855,0.2518593446980705,0.6309523809523809,SG,True,Saliency_PTY'>
7,False,0.42857142857142855,0.3620675914614489,0.5882936507936508,SG,True,Saliency_PTY'>
8,True,0.35714285714285715,0.34106069929930194,0.6121031746031746,SG,True,Saliency_PTY'>
9,False,0.35714285714285715,0.3107066260457531,0.5178571428571428,SG,True,Saliency_PTY'>
10,True,0.14285714285714285,0.37289878921758435,0.3958333333333333,SG,True,Saliency_PTY'>
11,False,0.21428571428571427,0.20588114409959107,0.3591269841269841,SG,True,Saliency_PTY'>
12,False,0.21428571428571427,0.24458792782301833,0.46329365079365076,SG,True,Saliency_PTY'>
13,False,0.2857142857142857,0.2614386089878816,0.4742063492063492,SG,True,Saliency_PTY'>
14,True,0.2857142857142857,0.31735241952790366,0.5615079365079365,SG,True,Saliency_PTY'>
15,True,0.2857142857142857,0.34130394670710273,0.5783730158730158,SG,True,Saliency_PTY'>
16,False,0.35714285714285715,0.1767027433367076,0.5307539682539683,SG,True,Saliency_PTY'>
17,True,0.21428571428571427,0.2667219539749554,0.46726190476190477,SG,True,Saliency_PTY'>
18,True,0.2857142857142857,0.5946804502259487,0.4930555555555555,SG,True,Saliency_PTY'>
19,False,0.2857142857142857,0.10919409567167944,0.4464285714285714,SG,True,Saliency_PTY'>
