,Pointing,Relevance Rank,Relevance Mass,AuC,transformer,epochs,explanation
0,True,0.7,0.6529602879398965,0.6916666666666667,mutate_both,100,TSEvo'>
1,True,0.7333333333333333,0.6754142087633646,0.7816666666666667,mutate_both,100,TSEvo'>
2,False,0.4666666666666667,0.5294377074471929,0.32,mutate_both,100,TSEvo'>
3,True,0.6666666666666666,0.6590933700328122,0.6933333333333334,mutate_both,100,TSEvo'>
4,True,0.5333333333333333,0.5443772024563801,0.39249999999999996,mutate_both,100,TSEvo'>
5,False,0.5333333333333333,0.5062314587388395,0.30333333333333334,mutate_both,100,TSEvo'>
6,False,0.5333333333333333,0.5472765617476064,0.3766666666666667,mutate_both,100,TSEvo'>
7,True,0.6,0.5539117258003524,0.4408333333333334,mutate_both,100,TSEvo'>
8,True,0.5,0.5428254076800918,0.36333333333333334,mutate_both,100,TSEvo'>
9,True,0.7,0.6600755904556992,0.7516666666666667,mutate_both,100,TSEvo'>
10,True,0.6666666666666666,0.6579500175664653,0.74,mutate_both,100,TSEvo'>
11,False,0.5,0.49914709501922716,0.26499999999999996,mutate_both,100,TSEvo'>
12,True,0.7333333333333333,0.6742688975096667,0.7566666666666667,mutate_both,100,TSEvo'>
13,True,0.6333333333333333,0.6077337863389124,0.5233333333333334,mutate_both,100,TSEvo'>
14,False,0.7333333333333333,0.6817730636614759,0.615,mutate_both,100,TSEvo'>
15,True,0.8,0.6983999722303379,0.8116666666666668,mutate_both,100,TSEvo'>
16,False,0.7,0.6497988013218966,0.5766666666666667,mutate_both,100,TSEvo'>
17,False,0.5333333333333333,0.5685384453076137,0.41333333333333333,mutate_both,100,TSEvo'>
18,False,0.5333333333333333,0.5557696807376049,0.38833333333333336,mutate_both,100,TSEvo'>
19,True,0.7666666666666667,0.7369984108511723,0.8383333333333334,mutate_both,100,TSEvo'>
