,Pointing,Relevance Rank,Relevance Mass,AuC,method,tsr,explanation
0,False,0.85,0.8273277588419056,0.6325000000000001,GRAD,False,Saliency_PTY'>
1,True,0.875,0.8416545872539559,0.6275,GRAD,False,Saliency_PTY'>
2,True,0.825,0.7395240717259791,0.42250000000000004,GRAD,False,Saliency_PTY'>
3,False,0.9,0.8463066302255259,0.655,GRAD,False,Saliency_PTY'>
4,True,0.875,0.8750371732360399,0.7775000000000001,GRAD,False,Saliency_PTY'>
5,True,0.9,0.9000761436351183,0.915,GRAD,False,Saliency_PTY'>
6,True,0.875,0.7987881454069151,0.54,GRAD,False,Saliency_PTY'>
7,True,0.875,0.8909047105589962,0.7775,GRAD,False,Saliency_PTY'>
8,True,0.925,0.8983557802983875,0.95,GRAD,False,Saliency_PTY'>
9,True,0.875,0.8384619004735577,0.61,GRAD,False,Saliency_PTY'>
10,True,0.875,0.8646823373996408,0.6675,GRAD,False,Saliency_PTY'>
11,True,0.825,0.8079203156731862,0.475,GRAD,False,Saliency_PTY'>
12,True,0.9,0.864250613304744,0.79,GRAD,False,Saliency_PTY'>
13,True,0.775,0.7205031727700035,0.2375,GRAD,False,Saliency_PTY'>
14,True,0.975,0.9113786302220466,0.935,GRAD,False,Saliency_PTY'>
15,True,0.925,0.8999058354685741,0.9075,GRAD,False,Saliency_PTY'>
16,True,0.95,0.9165658733288763,0.9299999999999999,GRAD,False,Saliency_PTY'>
17,True,0.9,0.8634113957657851,0.735,GRAD,False,Saliency_PTY'>
18,True,0.85,0.840257124505205,0.625,GRAD,False,Saliency_PTY'>
19,True,0.85,0.7877756975489022,0.5075000000000001,GRAD,False,Saliency_PTY'>
