,Pointing,Relevance Rank,Relevance Mass,AuC,method,tsr,explanation
0,True,0.6428571428571429,0.5152386438473128,0.8452380952380951,GS,False,Saliency_PTY'>
1,False,0.2857142857142857,0.2925763027087482,0.513888888888889,GS,False,Saliency_PTY'>
2,False,0.2857142857142857,0.28627331259385286,0.5992063492063492,GS,False,Saliency_PTY'>
3,True,0.5714285714285714,0.48412411485597595,0.8313492063492063,GS,False,Saliency_PTY'>
4,False,0.42857142857142855,0.326805787752795,0.6428571428571429,GS,False,Saliency_PTY'>
5,True,0.5714285714285714,0.4201271240888318,0.7400793650793651,GS,False,Saliency_PTY'>
6,False,0.21428571428571427,0.2994795162862647,0.625,GS,False,Saliency_PTY'>
7,True,0.42857142857142855,0.41118525339777895,0.7222222222222222,GS,False,Saliency_PTY'>
8,True,0.5,0.4129584971997908,0.6626984126984128,GS,False,Saliency_PTY'>
9,True,0.42857142857142855,0.38605419347844205,0.6428571428571428,GS,False,Saliency_PTY'>
10,True,0.5714285714285714,0.461146575218212,0.7916666666666666,GS,False,Saliency_PTY'>
11,True,0.6428571428571429,0.4921466309471923,0.8134920634920635,GS,False,Saliency_PTY'>
12,True,0.42857142857142855,0.37087296253097135,0.6527777777777778,GS,False,Saliency_PTY'>
13,True,0.6428571428571429,0.45012632605843217,0.7896825396825397,GS,False,Saliency_PTY'>
14,True,0.6428571428571429,0.512101214695998,0.8293650793650793,GS,False,Saliency_PTY'>
15,False,0.42857142857142855,0.345860809641207,0.6011904761904763,GS,False,Saliency_PTY'>
16,False,0.42857142857142855,0.34604409576510264,0.6567460317460317,GS,False,Saliency_PTY'>
17,False,0.35714285714285715,0.29412990746348505,0.5476190476190476,GS,False,Saliency_PTY'>
18,False,0.2857142857142857,0.2910337762283402,0.5416666666666666,GS,False,Saliency_PTY'>
19,True,0.5714285714285714,0.4729715040240846,0.7876984126984128,GS,False,Saliency_PTY'>
