,Pointing,Relevance Rank,Relevance Mass,AuC,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,True,0.75,0.6886421108151298,0.255,100,NG,dtw,500,1,NativeGuideCF'>
1,True,0.825,0.8206055703036493,0.6025,100,NG,dtw,500,1,NativeGuideCF'>
2,True,0.85,0.8290460205302654,0.545,100,NG,dtw,500,1,NativeGuideCF'>
3,True,0.825,0.8297544721376099,0.60875,100,NG,dtw,500,1,NativeGuideCF'>
4,False,0.75,0.7131949289352216,0.25,100,NG,dtw,500,1,NativeGuideCF'>
5,True,0.85,0.832709917121086,0.665,100,NG,dtw,500,1,NativeGuideCF'>
6,True,0.825,0.8207312131112952,0.6,100,NG,dtw,500,1,NativeGuideCF'>
7,True,0.85,0.8301494715521245,0.6325000000000001,100,NG,dtw,500,1,NativeGuideCF'>
8,True,0.875,0.8664787411559052,0.7375,100,NG,dtw,500,1,NativeGuideCF'>
9,True,0.875,0.8649329586126313,0.8049999999999999,100,NG,dtw,500,1,NativeGuideCF'>
10,True,0.85,0.8134052630120305,0.535,100,NG,dtw,500,1,NativeGuideCF'>
11,False,0.75,0.6509859355137592,0.14750000000000002,100,NG,dtw,500,1,NativeGuideCF'>
12,False,0.775,0.6800134206738406,0.19124999999999998,100,NG,dtw,500,1,NativeGuideCF'>
13,False,0.775,0.696321832174096,0.265,100,NG,dtw,500,1,NativeGuideCF'>
14,True,0.775,0.7515528123362483,0.3350000000000001,100,NG,dtw,500,1,NativeGuideCF'>
15,True,0.85,0.8396181658623659,0.6387499999999999,100,NG,dtw,500,1,NativeGuideCF'>
16,False,0.775,0.6785976851109564,0.22374999999999998,100,NG,dtw,500,1,NativeGuideCF'>
17,True,0.825,0.8191220512991542,0.6125,100,NG,dtw,500,1,NativeGuideCF'>
18,False,0.75,0.6212494438987501,0.08499999999999999,100,NG,dtw,500,1,NativeGuideCF'>
19,True,0.85,0.8574763368070758,0.7625000000000001,100,NG,dtw,500,1,NativeGuideCF'>
