,complexity,transformer,epochs,explanation
0,3.7822391398299318,mutate_both,100,TSEvo'>
1,3.847168841879834,mutate_both,100,TSEvo'>
2,3.8578870788003945,mutate_both,100,TSEvo'>
3,3.7451463350002183,mutate_both,100,TSEvo'>
4,3.8414091538539687,mutate_both,100,TSEvo'>
5,3.8318840017795854,mutate_both,100,TSEvo'>
6,3.861669410778058,mutate_both,100,TSEvo'>
7,3.8753769008579018,mutate_both,100,TSEvo'>
8,3.843990230574108,mutate_both,100,TSEvo'>
9,3.8796195198340238,mutate_both,100,TSEvo'>
10,3.8397133495366753,mutate_both,100,TSEvo'>
11,3.7997303373128286,mutate_both,100,TSEvo'>
12,3.7751420375108355,mutate_both,100,TSEvo'>
13,3.8281555624386967,mutate_both,100,TSEvo'>
14,3.8376606951833905,mutate_both,100,TSEvo'>
15,3.736942756232027,mutate_both,100,TSEvo'>
16,3.821315764349538,mutate_both,100,TSEvo'>
17,3.8456096323876374,mutate_both,100,TSEvo'>
18,3.8561400406423822,mutate_both,100,TSEvo'>
19,3.842279059436092,mutate_both,100,TSEvo'>
