,complexity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,3.777336569356016,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
1,3.8314970021010426,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
2,3.7803828879519608,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
3,2.347370062415557,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
4,3.7386275100144495,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
5,3.8415667204410884,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
6,3.7530570369895653,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
7,3.338871059510407,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
8,3.7862100058817365,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
9,3.726221475684118,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
10,3.8096201012304456,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
11,3.530903635568251,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
12,3.8023896217157764,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
13,3.8159034826466685,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
14,6.5623619468508865e-12,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
15,3.8059944039284646,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
16,3.7878488991680204,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
17,3.7884133783447003,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
18,3.8274493331643398,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
19,3.7192831565766196,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
