,complexity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,3.7906695100359062,50,NG,dtw,500,1,NativeGuideCF'>
1,3.8127732649256325,50,NG,dtw,500,1,NativeGuideCF'>
2,3.7572194067347673,50,NG,dtw,500,1,NativeGuideCF'>
3,3.7731032897044074,50,NG,dtw,500,1,NativeGuideCF'>
4,3.8087860459114595,50,NG,dtw,500,1,NativeGuideCF'>
5,3.7639538175874017,50,NG,dtw,500,1,NativeGuideCF'>
6,3.809091452812037,50,NG,dtw,500,1,NativeGuideCF'>
7,3.8119008887695314,50,NG,dtw,500,1,NativeGuideCF'>
8,3.7527028129238955,50,NG,dtw,500,1,NativeGuideCF'>
9,3.741231310170482,50,NG,dtw,500,1,NativeGuideCF'>
10,3.816985865216338,50,NG,dtw,500,1,NativeGuideCF'>
11,3.8156842860082385,50,NG,dtw,500,1,NativeGuideCF'>
12,3.7583339849627997,50,NG,dtw,500,1,NativeGuideCF'>
13,3.726955317589944,50,NG,dtw,500,1,NativeGuideCF'>
14,3.8256517750898897,50,NG,dtw,500,1,NativeGuideCF'>
15,3.712975864433874,50,NG,dtw,500,1,NativeGuideCF'>
16,3.7982489896847325,50,NG,dtw,500,1,NativeGuideCF'>
17,3.7834671313093016,50,NG,dtw,500,1,NativeGuideCF'>
18,3.7951461909884596,50,NG,dtw,500,1,NativeGuideCF'>
19,3.766197029304001,50,NG,dtw,500,1,NativeGuideCF'>
