,complexity,method,tsr,explanation
0,3.113316382962043,FA,True,Saliency_PTY'>
1,3.0684021918665896,FA,True,Saliency_PTY'>
2,3.039878084733604,FA,True,Saliency_PTY'>
3,3.048029772765483,FA,True,Saliency_PTY'>
4,2.979312962181358,FA,True,Saliency_PTY'>
5,2.8581102008152244,FA,True,Saliency_PTY'>
6,3.0729088675260345,FA,True,Saliency_PTY'>
7,3.0913248343534407,FA,True,Saliency_PTY'>
8,3.124647942886817,FA,True,Saliency_PTY'>
9,3.048866308281575,FA,True,Saliency_PTY'>
10,2.993078410665543,FA,True,Saliency_PTY'>
11,3.1174248135718443,FA,True,Saliency_PTY'>
12,3.073864628976093,FA,True,Saliency_PTY'>
13,3.176520266028604,FA,True,Saliency_PTY'>
14,3.135086283434124,FA,True,Saliency_PTY'>
15,3.142716340571211,FA,True,Saliency_PTY'>
16,3.1356597952761525,FA,True,Saliency_PTY'>
17,3.133453326297356,FA,True,Saliency_PTY'>
18,3.0516502454635166,FA,True,Saliency_PTY'>
19,2.9502263268451614,FA,True,Saliency_PTY'>
