,complexity,method,tsr,explanation
0,3.0440488992149852,FA,True,Saliency_PTY'>
1,3.1186707544754353,FA,True,Saliency_PTY'>
2,3.1830049036829577,FA,True,Saliency_PTY'>
3,3.103578631712895,FA,True,Saliency_PTY'>
4,3.094948050582293,FA,True,Saliency_PTY'>
5,3.0129199690547837,FA,True,Saliency_PTY'>
6,2.8440038243527868,FA,True,Saliency_PTY'>
7,3.063621559481349,FA,True,Saliency_PTY'>
8,3.0343959680690507,FA,True,Saliency_PTY'>
9,3.0139548343733895,FA,True,Saliency_PTY'>
10,3.0623161323645802,FA,True,Saliency_PTY'>
11,3.0614384498689597,FA,True,Saliency_PTY'>
12,3.067628401400655,FA,True,Saliency_PTY'>
13,3.0520415751010916,FA,True,Saliency_PTY'>
14,2.9533549045667375,FA,True,Saliency_PTY'>
15,3.0005802545737024,FA,True,Saliency_PTY'>
16,3.0301175137841603,FA,True,Saliency_PTY'>
17,3.1362927033243664,FA,True,Saliency_PTY'>
18,2.9837314146590956,FA,True,Saliency_PTY'>
19,3.1330727889101753,FA,True,Saliency_PTY'>
