,complexity,transformer,epochs,explanation
0,3.810724740582695,authentic_opposing_information,100,TSEvo'>
1,3.824752356239683,authentic_opposing_information,100,TSEvo'>
2,3.8177080723467345,authentic_opposing_information,100,TSEvo'>
3,3.8014812504837443,authentic_opposing_information,100,TSEvo'>
4,3.8005330195231903,authentic_opposing_information,100,TSEvo'>
5,3.7698860182724037,authentic_opposing_information,100,TSEvo'>
6,3.8237955400312256,authentic_opposing_information,100,TSEvo'>
7,3.8183455802706066,authentic_opposing_information,100,TSEvo'>
8,3.8300783712028674,authentic_opposing_information,100,TSEvo'>
9,3.7706033149775884,authentic_opposing_information,100,TSEvo'>
10,3.8031233828745656,authentic_opposing_information,100,TSEvo'>
11,3.8287096133075966,authentic_opposing_information,100,TSEvo'>
12,3.827186073405716,authentic_opposing_information,100,TSEvo'>
13,3.8162004860486274,authentic_opposing_information,100,TSEvo'>
14,3.835087913838347,authentic_opposing_information,100,TSEvo'>
15,3.7776488734781744,authentic_opposing_information,100,TSEvo'>
16,3.827048559756847,authentic_opposing_information,100,TSEvo'>
17,3.8369144038111016,authentic_opposing_information,100,TSEvo'>
18,3.8538493226284682,authentic_opposing_information,100,TSEvo'>
19,3.8403012343665424,authentic_opposing_information,100,TSEvo'>
