,complexity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,3.7926025330420994,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
1,3.5568111740636135,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
2,3.8557438678813707,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
3,3.875794660999798,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
4,3.856215144654591,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
5,3.871239106194999,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
6,3.87574942052695,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
7,3.896672855130686,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
8,3.861424574044301,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
9,3.884760188142108,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
10,3.847271528105493,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
11,3.0875641041014873e-10,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
12,3.796890691919931,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
13,3.8868541144178774,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
14,3.848231470240253,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
15,3.8064650848781683,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
16,3.8186461804908434,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
17,3.8491264790570394,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
18,3.8744748318195605,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
19,3.8683535803339963,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
