,complexity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,3.780620272817154,50,NG,dtw,500,1,NativeGuideCF'>
1,3.7389872452108426,50,NG,dtw,500,1,NativeGuideCF'>
2,3.713319081391565,50,NG,dtw,500,1,NativeGuideCF'>
3,3.8078652759731506,50,NG,dtw,500,1,NativeGuideCF'>
4,3.817866213886087,50,NG,dtw,500,1,NativeGuideCF'>
5,3.7822150779378934,50,NG,dtw,500,1,NativeGuideCF'>
6,3.77444115722276,50,NG,dtw,500,1,NativeGuideCF'>
7,3.770981096786792,50,NG,dtw,500,1,NativeGuideCF'>
8,3.7857741250774697,50,NG,dtw,500,1,NativeGuideCF'>
9,3.817866213886087,50,NG,dtw,500,1,NativeGuideCF'>
10,3.7399980959877013,50,NG,dtw,500,1,NativeGuideCF'>
11,3.7709532664307157,50,NG,dtw,500,1,NativeGuideCF'>
12,3.753156650369558,50,NG,dtw,500,1,NativeGuideCF'>
13,3.823900841025628,50,NG,dtw,500,1,NativeGuideCF'>
14,3.7966976060474398,50,NG,dtw,500,1,NativeGuideCF'>
15,3.76443222507632,50,NG,dtw,500,1,NativeGuideCF'>
16,3.793581084577271,50,NG,dtw,500,1,NativeGuideCF'>
17,3.783682843362608,50,NG,dtw,500,1,NativeGuideCF'>
18,3.772591870720718,50,NG,dtw,500,1,NativeGuideCF'>
19,3.780620272817154,50,NG,dtw,500,1,NativeGuideCF'>
