,complexity,transformer,epochs,explanation
0,3.8163821515203704,mutate_both,100,TSEvo'>
1,3.870521559406222,mutate_both,100,TSEvo'>
2,3.842544759803647,mutate_both,100,TSEvo'>
3,3.852463410479969,mutate_both,100,TSEvo'>
4,3.8676239322405457,mutate_both,100,TSEvo'>
5,3.847508309956736,mutate_both,100,TSEvo'>
6,3.8621869719533954,mutate_both,100,TSEvo'>
7,3.8365594066632283,mutate_both,100,TSEvo'>
8,3.5426957506843273,mutate_both,100,TSEvo'>
9,3.7841574102978144,mutate_both,100,TSEvo'>
10,3.797332314718608,mutate_both,100,TSEvo'>
11,3.7742695623933447,mutate_both,100,TSEvo'>
12,3.7828875292673527,mutate_both,100,TSEvo'>
13,3.8508775811422757,mutate_both,100,TSEvo'>
14,3.788779700322494,mutate_both,100,TSEvo'>
15,3.873833437675438,mutate_both,100,TSEvo'>
16,3.8328065313221837,mutate_both,100,TSEvo'>
17,3.7947605086917675,mutate_both,100,TSEvo'>
18,3.8205632032983052,mutate_both,100,TSEvo'>
19,3.860393455134171,mutate_both,100,TSEvo'>
