,complexity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,3.8144234699581805,50,NG,dtw,500,1,NativeGuideCF'>
1,3.850807380889353,50,NG,dtw,500,1,NativeGuideCF'>
2,3.846855057440856,50,NG,dtw,500,1,NativeGuideCF'>
3,3.8381131287087906,50,NG,dtw,500,1,NativeGuideCF'>
4,3.8433703004416433,50,NG,dtw,500,1,NativeGuideCF'>
5,3.840035472640309,50,NG,dtw,500,1,NativeGuideCF'>
6,3.8521658001650287,50,NG,dtw,500,1,NativeGuideCF'>
7,3.811068905847815,50,NG,dtw,500,1,NativeGuideCF'>
8,3.8438343288493395,50,NG,dtw,500,1,NativeGuideCF'>
9,3.820482079999946,50,NG,dtw,500,1,NativeGuideCF'>
10,3.8521658001650287,50,NG,dtw,500,1,NativeGuideCF'>
11,3.8559906565449573,50,NG,dtw,500,1,NativeGuideCF'>
12,3.8643212457044505,50,NG,dtw,500,1,NativeGuideCF'>
13,3.8337441994825006,50,NG,dtw,500,1,NativeGuideCF'>
14,3.8394475119365445,50,NG,dtw,500,1,NativeGuideCF'>
15,3.869155575734262,50,NG,dtw,500,1,NativeGuideCF'>
16,3.867264546301939,50,NG,dtw,500,1,NativeGuideCF'>
17,3.8445455773755253,50,NG,dtw,500,1,NativeGuideCF'>
18,3.832906987468776,50,NG,dtw,500,1,NativeGuideCF'>
19,3.865100724869087,50,NG,dtw,500,1,NativeGuideCF'>
