,complexity,method,tsr,explanation
0,3.36999861734434,FA,False,Saliency_PTY'>
1,3.1477339619533513,FA,False,Saliency_PTY'>
2,3.2384923191942745,FA,False,Saliency_PTY'>
3,3.1987120890495913,FA,False,Saliency_PTY'>
4,2.5001345130767407,FA,False,Saliency_PTY'>
5,3.088075708312953,FA,False,Saliency_PTY'>
6,2.8036467550541304,FA,False,Saliency_PTY'>
7,2.7321507730928842,FA,False,Saliency_PTY'>
8,3.01011229764185,FA,False,Saliency_PTY'>
9,2.595586516451423,FA,False,Saliency_PTY'>
10,3.104751708089615,FA,False,Saliency_PTY'>
11,3.097989231450666,FA,False,Saliency_PTY'>
12,3.1507296559654003,FA,False,Saliency_PTY'>
13,3.067299336012437,FA,False,Saliency_PTY'>
14,3.0468663037088497,FA,False,Saliency_PTY'>
15,3.258306856491367,FA,False,Saliency_PTY'>
16,3.0689212201549423,FA,False,Saliency_PTY'>
17,3.198727687226962,FA,False,Saliency_PTY'>
18,2.9128731111284307,FA,False,Saliency_PTY'>
19,3.2452261858446287,FA,False,Saliency_PTY'>
