,complexity,transformer,epochs,explanation
0,3.848033775999948,authentic_opposing_information,100,TSEvo'>
1,3.859135259082533,authentic_opposing_information,100,TSEvo'>
2,3.860551252698175,authentic_opposing_information,100,TSEvo'>
3,3.8661858377597715,authentic_opposing_information,100,TSEvo'>
4,3.851062454490879,authentic_opposing_information,100,TSEvo'>
5,3.8648968714170944,authentic_opposing_information,100,TSEvo'>
6,3.866068844030013,authentic_opposing_information,100,TSEvo'>
7,3.842058694714375,authentic_opposing_information,100,TSEvo'>
8,3.862038511333929,authentic_opposing_information,100,TSEvo'>
9,3.8518289106455508,authentic_opposing_information,100,TSEvo'>
10,3.8178496330931004,authentic_opposing_information,100,TSEvo'>
11,3.8709434163535157,authentic_opposing_information,100,TSEvo'>
12,3.86884697766354,authentic_opposing_information,100,TSEvo'>
13,3.868370535282813,authentic_opposing_information,100,TSEvo'>
14,3.8374232373593107,authentic_opposing_information,100,TSEvo'>
15,3.863485682167001,authentic_opposing_information,100,TSEvo'>
16,3.8259111015767564,authentic_opposing_information,100,TSEvo'>
17,3.7981341434341953,authentic_opposing_information,100,TSEvo'>
18,3.8778207541392664,authentic_opposing_information,100,TSEvo'>
19,3.8233509258078375,authentic_opposing_information,100,TSEvo'>
