,complexity,method,tsr,explanation
0,2.8985976904716284,GRAD,True,Saliency_PTY'>
1,3.0082133823033943,GRAD,True,Saliency_PTY'>
2,3.1533017682270628,GRAD,True,Saliency_PTY'>
3,3.087395748933973,GRAD,True,Saliency_PTY'>
4,3.0192756376885277,GRAD,True,Saliency_PTY'>
5,3.1246585783588534,GRAD,True,Saliency_PTY'>
6,3.133892068802519,GRAD,True,Saliency_PTY'>
7,3.1196846544696495,GRAD,True,Saliency_PTY'>
8,3.0005441201195806,GRAD,True,Saliency_PTY'>
9,3.122997626672226,GRAD,True,Saliency_PTY'>
10,2.9767694972557197,GRAD,True,Saliency_PTY'>
11,3.1423637421477886,GRAD,True,Saliency_PTY'>
12,2.9549149631876106,GRAD,True,Saliency_PTY'>
13,3.181173463898363,GRAD,True,Saliency_PTY'>
14,2.9470629861064688,GRAD,True,Saliency_PTY'>
15,3.129477758884457,GRAD,True,Saliency_PTY'>
16,3.1475493347136374,GRAD,True,Saliency_PTY'>
17,3.0925816026075355,GRAD,True,Saliency_PTY'>
18,3.1623349148194926,GRAD,True,Saliency_PTY'>
19,3.067070589363511,GRAD,True,Saliency_PTY'>
