,complexity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,3.786414756603694,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
1,3.8603083219221643,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
2,3.821647081890344,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
3,3.812286869810948,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
4,3.823320647877351,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
5,3.857265759025844,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
6,3.844706656328458,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
7,3.8452045132180825,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
8,3.826389850170116,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
9,3.838020053592925,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
10,3.2733297464071634e-10,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
11,3.4672584484951985,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
12,3.8476260732199297,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
13,3.8139266282714788,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
14,3.818953198603264,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
15,3.834672734458118,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
16,3.843799330595038,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
17,3.8158063502919086,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
18,3.815567091738945,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
19,3.857245590901049,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
