,complexity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,3.602536844251659,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
1,3.660855191556693,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
2,3.7917750151834078,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
3,3.8018750072900382,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
4,3.7648795786886904,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
5,3.6647254855916316,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
6,3.603123387371568,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
7,3.66310796914407,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
8,3.7579829407564933,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
9,3.6618453396005615,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
10,3.561941067286159,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
11,3.8578755402516367,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
12,3.7341301371617823,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
13,3.5987271531610796,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
14,3.6089966691235675,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
15,3.876173896323644,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
16,3.603711575080908,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
17,3.827755595923566,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
