,complexity,method,tsr,explanation
0,3.1640244709274556,SG,False,Saliency_PTY'>
1,3.650445443978218,SG,False,Saliency_PTY'>
2,3.471747441264311,SG,False,Saliency_PTY'>
3,3.7708055379581165,SG,False,Saliency_PTY'>
4,3.4042091622930983,SG,False,Saliency_PTY'>
5,3.5473999004238266,SG,False,Saliency_PTY'>
6,3.6359963599882192,SG,False,Saliency_PTY'>
7,3.490740330739879,SG,False,Saliency_PTY'>
8,3.6991416651496585,SG,False,Saliency_PTY'>
9,3.606205101759193,SG,False,Saliency_PTY'>
10,3.5495858431937792,SG,False,Saliency_PTY'>
11,3.622143147669032,SG,False,Saliency_PTY'>
12,3.6027156516666343,SG,False,Saliency_PTY'>
13,3.736022041383062,SG,False,Saliency_PTY'>
14,3.5756381803983075,SG,False,Saliency_PTY'>
15,3.5917180678080185,SG,False,Saliency_PTY'>
16,3.7231391035100247,SG,False,Saliency_PTY'>
17,3.571606160316602,SG,False,Saliency_PTY'>
18,3.707423765541764,SG,False,Saliency_PTY'>
19,3.728816037914476,SG,False,Saliency_PTY'>
