,complexity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,3.797655008865301,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
1,3.7951155851971805,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
2,3.7743438984076323,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
3,3.777978946426957,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
4,3.7870663735807377,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
5,3.743480393603738,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
6,3.8026710476385412,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
7,3.769457639289286,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
8,3.8286880873574325,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
9,3.547979167832725,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
10,3.812681726375907,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
11,3.713868061080067,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
12,3.8012294337144685,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
13,3.8349848522647836,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
14,3.810344466879713,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
15,3.660077407326309,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
16,3.8001126256559856,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
17,3.7242154280541437,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
18,3.759998799170343,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
19,3.7818008585414353,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
