,complexity,transformer,epochs,explanation
0,3.7102499826217312,mutate_both,100,TSEvo'>
1,3.731049253218859,mutate_both,100,TSEvo'>
2,3.7568348785234535,mutate_both,100,TSEvo'>
3,3.644170588798998,mutate_both,100,TSEvo'>
4,3.6715195334359243,mutate_both,100,TSEvo'>
5,3.7546673172761564,mutate_both,100,TSEvo'>
6,3.7225723065736895,mutate_both,100,TSEvo'>
7,3.765289243358032,mutate_both,100,TSEvo'>
8,3.6915011322224416,mutate_both,100,TSEvo'>
9,3.7510013208692934,mutate_both,100,TSEvo'>
10,3.777743379555661,mutate_both,100,TSEvo'>
11,3.6981663312564663,mutate_both,100,TSEvo'>
12,3.7159717322697063,mutate_both,100,TSEvo'>
13,3.5845510602628035,mutate_both,100,TSEvo'>
14,3.7897158244675944,mutate_both,100,TSEvo'>
15,3.7144572669618974,mutate_both,100,TSEvo'>
16,3.681296071365348,mutate_both,100,TSEvo'>
17,3.7213951895757105,mutate_both,100,TSEvo'>
18,3.6481398409424965,mutate_both,100,TSEvo'>
19,3.728168595904517,mutate_both,100,TSEvo'>
