,complexity,method,tsr,explanation
0,3.5008267597534557,FA,False,Saliency_PTY'>
1,3.6475021742840115,FA,False,Saliency_PTY'>
2,3.4821566454413664,FA,False,Saliency_PTY'>
3,3.56780397000099,FA,False,Saliency_PTY'>
4,3.5020586199800126,FA,False,Saliency_PTY'>
5,3.3733535817043587,FA,False,Saliency_PTY'>
6,3.5279499044397165,FA,False,Saliency_PTY'>
7,3.5660368794545754,FA,False,Saliency_PTY'>
8,3.389301201529881,FA,False,Saliency_PTY'>
9,3.5104250753449033,FA,False,Saliency_PTY'>
10,3.5848721061343776,FA,False,Saliency_PTY'>
11,3.5154731745740753,FA,False,Saliency_PTY'>
12,3.6231161743054745,FA,False,Saliency_PTY'>
13,3.608631665803295,FA,False,Saliency_PTY'>
14,3.5684651163798864,FA,False,Saliency_PTY'>
15,3.5611011561803374,FA,False,Saliency_PTY'>
16,3.5377670352366493,FA,False,Saliency_PTY'>
17,3.411741176951279,FA,False,Saliency_PTY'>
18,3.5517498482866507,FA,False,Saliency_PTY'>
19,3.4648094601804176,FA,False,Saliency_PTY'>
