,complexity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,3.769476382849829,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
1,3.823935117572185,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
2,3.7930763682022137,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
3,3.724662503832707,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
4,3.8829433641065068,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
5,3.690952558420818,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
6,3.7472749555722706,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
7,3.7093952934220593,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
8,3.851542543808921,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
9,3.6919967906677194,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
10,3.838824166772888,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
11,3.6962890487942923,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
12,3.627795417941616,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
13,3.804871252785748,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
14,3.8731395103929875,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
15,3.547088547441846,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
16,3.8375958331114988,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
17,3.8808276502660917,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
18,3.8823851952601696,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
19,3.6078030806162817,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
