,complexity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,3.8309078309972073,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
1,3.8129695764834275,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
2,3.781182179299981,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
3,3.8046019166242337,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
4,3.800951961678916,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
5,3.793297126214177,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
6,3.829095680089031,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
7,3.7536923572234335,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
8,3.7932032283801824,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
9,3.7671503528710413,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
10,3.8082150769817513,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
11,3.8325625886119323,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
12,3.2500988713835595,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
13,3.27165302138997,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
14,3.832123659141318,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
15,3.778097022512829,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
16,3.7855197564646246,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
17,3.8008456991766106,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
18,3.7434825227117163,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
19,3.7576784469706213,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
