,complexity,method,tsr,explanation
0,3.1434786441432108,SG,True,Saliency_PTY'>
1,3.1683074840751457,SG,True,Saliency_PTY'>
2,3.1784078246940766,SG,True,Saliency_PTY'>
3,3.1939790358854605,SG,True,Saliency_PTY'>
4,3.0939081893374034,SG,True,Saliency_PTY'>
5,3.1385766050555106,SG,True,Saliency_PTY'>
6,3.160870159531053,SG,True,Saliency_PTY'>
7,3.1041410845668063,SG,True,Saliency_PTY'>
8,3.183945898188174,SG,True,Saliency_PTY'>
9,3.126225800512153,SG,True,Saliency_PTY'>
10,3.140338162656075,SG,True,Saliency_PTY'>
11,3.1778606683675457,SG,True,Saliency_PTY'>
12,3.1177974860316633,SG,True,Saliency_PTY'>
13,3.1610862956854864,SG,True,Saliency_PTY'>
14,3.1660639087765188,SG,True,Saliency_PTY'>
15,3.183485203397907,SG,True,Saliency_PTY'>
16,3.126964430920644,SG,True,Saliency_PTY'>
17,3.12483114015451,SG,True,Saliency_PTY'>
18,3.1500970490599824,SG,True,Saliency_PTY'>
19,3.1664889805124936,SG,True,Saliency_PTY'>
