,complexity,transformer,epochs,explanation
0,3.6305620039425386,authentic_opposing_information,100,TSEvo'>
1,3.6404984877524953,authentic_opposing_information,100,TSEvo'>
2,3.6792544371114824,authentic_opposing_information,100,TSEvo'>
3,3.658448528801075,authentic_opposing_information,100,TSEvo'>
4,3.7232443470373964,authentic_opposing_information,100,TSEvo'>
5,3.6586007994948853,authentic_opposing_information,100,TSEvo'>
6,3.71071610647079,authentic_opposing_information,100,TSEvo'>
7,3.669647288655768,authentic_opposing_information,100,TSEvo'>
8,3.712436796293409,authentic_opposing_information,100,TSEvo'>
9,3.730727422159613,authentic_opposing_information,100,TSEvo'>
10,3.746306293444181,authentic_opposing_information,100,TSEvo'>
11,3.645364294764797,authentic_opposing_information,100,TSEvo'>
12,3.6841023677359277,authentic_opposing_information,100,TSEvo'>
13,3.7202050348509323,authentic_opposing_information,100,TSEvo'>
14,3.6292436345015853,authentic_opposing_information,100,TSEvo'>
15,3.691366739257775,authentic_opposing_information,100,TSEvo'>
16,3.6980114260993933,authentic_opposing_information,100,TSEvo'>
17,3.6309457155395277,authentic_opposing_information,100,TSEvo'>
18,3.7124320590212276,authentic_opposing_information,100,TSEvo'>
19,3.7249742353908943,authentic_opposing_information,100,TSEvo'>
