,complexity,method,tsr,explanation
0,3.1984410548573274,SG,True,Saliency_PTY'>
1,3.180263234210982,SG,True,Saliency_PTY'>
2,3.075344479253249,SG,True,Saliency_PTY'>
3,3.208526662646542,SG,True,Saliency_PTY'>
4,3.149007560691837,SG,True,Saliency_PTY'>
5,3.065808458274801,SG,True,Saliency_PTY'>
6,3.0870431842634436,SG,True,Saliency_PTY'>
7,3.19487676585594,SG,True,Saliency_PTY'>
8,3.1817663206173394,SG,True,Saliency_PTY'>
9,3.088640138411091,SG,True,Saliency_PTY'>
10,3.1841617169928993,SG,True,Saliency_PTY'>
11,3.1532519701654915,SG,True,Saliency_PTY'>
12,3.160821888269436,SG,True,Saliency_PTY'>
13,3.112859830517881,SG,True,Saliency_PTY'>
14,3.198340756563892,SG,True,Saliency_PTY'>
15,3.125815716858589,SG,True,Saliency_PTY'>
16,3.182917352758363,SG,True,Saliency_PTY'>
17,3.1531463881870634,SG,True,Saliency_PTY'>
18,3.110410153526254,SG,True,Saliency_PTY'>
19,3.109584346588571,SG,True,Saliency_PTY'>
